ShippingID,OrderID,Carrier,ShippingCost,ShippingStatus,TrackingNumber
SHIP10515,ORDER10515,BlueDart,269.02,Pending,9d8c5699-eba5-4906-a503-cca23ff9fee0
SHIP10516,ORDER10516,BlueDart,176.64,Pending,5f803671-cf1d-46a2-bc24-bbff7ba61689
SHIP10517,ORDER10517,FedEx,62.72,Pending,e54752b8-fafb-4d7c-a6a4-96d42ca81b13
SHIP10518,ORDER10518,DHL,143.92,In Transit,e3b1f6a2-c42a-4a12-8dc0-e9a58e114c4d
SHIP10519,ORDER10519,India Post,345.18,Delivered,f759fe60-13c9-4da6-ade7-9996ee32ae9c
SHIP10520,ORDER10520,BlueDart,390.33,In Transit,03414ed2-c3c2-4e34-a7e4-dc80c9bebc6b
SHIP10521,ORDER10521,FedEx,362.86,In Transit,efbd75f3-9348-487f-a047-24d697df838b
SHIP10522,ORDER10522,FedEx,456.08,Delivered,185da249-9965-4861-9279-1ffefb5f1ab1
SHIP10523,ORDER10523,BlueDart,301.84,Delivered,6f1d5727-7632-4e98-9f7c-ca48a7558dd2
SHIP10524,ORDER10524,BlueDart,331.95,Delivered,6231db4b-5789-46e3-a027-96d09592d705
SHIP10525,ORDER10525,BlueDart,319.15,In Transit,27a28fcc-d724-4d31-8d31-03eb0610be5f
SHIP10526,ORDER10526,India Post,273.94,In Transit,515a0158-f666-49d3-9afe-3ef8da1fd6c0
SHIP10527,ORDER10527,India Post,266.16,In Transit,e0a33062-99a3-4366-8940-54a62f040d73
SHIP10528,ORDER10528,India Post,155.48,Delivered,bd11517d-ae06-46a5-804d-be44609b4f92
SHIP10529,ORDER10529,India Post,384.31,In Transit,c2ff5cc6-f6a2-4ded-8d9f-4091ef96c54f
SHIP10530,ORDER10530,FedEx,393.58,In Transit,b5d52062-5bc8-4ad2-b8da-dae164e35566
SHIP10531,ORDER10531,FedEx,216.72,In Transit,ba86f54e-550d-40ef-8582-a036e2019d2d
SHIP10532,ORDER10532,India Post,321.88,In Transit,a00a2149-3062-4172-9564-68f4d336b224
SHIP10533,ORDER10533,FedEx,300.16,Pending,6ad1e9ba-7a20-4c5a-8e68-c5daec8beee5
SHIP10534,ORDER10534,FedEx,411.24,In Transit,d805ae5d-0911-4501-b5e1-bb26c0d63168
SHIP10535,ORDER10535,DHL,491.71,In Transit,1c9f2485-e1cd-4e98-adc1-542b235b2b1a
SHIP10536,ORDER10536,India Post,86.54,Delivered,052b0dbe-e1c3-4f76-a47a-de73eb16f88b
SHIP10537,ORDER10537,BlueDart,107.47,In Transit,5c2a827d-215b-4785-889e-8ef688dad991
SHIP10538,ORDER10538,BlueDart,163.31,In Transit,451bfc20-47ee-44b7-8f47-0047ea0dd01d
SHIP10539,ORDER10539,FedEx,236.49,Pending,f8de5a0f-78f2-4df3-bfc6-4fa25d20b730
SHIP10540,ORDER10540,FedEx,262.14,In Transit,2c25f0e9-d271-4f88-b9a1-a6b63c2f33cd
SHIP10541,ORDER10541,DHL,374.46,In Transit,30834a6c-e7bc-4242-992a-2590d199f07c
SHIP10542,ORDER10542,DHL,383.19,Pending,fafc734f-bfad-4229-b884-66202313d419
SHIP10543,ORDER10543,DHL,101.4,In Transit,6d05584b-63c7-4315-9280-1806b8b8e144
SHIP10544,ORDER10544,DHL,442.15,Delivered,8cb9ca01-9bed-4fbf-91f2-437588a27651
SHIP10545,ORDER10545,India Post,185.9,Delivered,a2ad438f-e967-43cf-b87a-5923075edab0
SHIP10546,ORDER10546,BlueDart,272.47,Pending,b2b3b72a-be9d-4b54-8943-cc2bf5f60890
SHIP10547,ORDER10547,DHL,169.03,Delivered,30d1ea2f-c449-4d03-908a-413fc6319add
SHIP10548,ORDER10548,India Post,383.89,Delivered,ddec464f-3763-42f4-bd40-2a54e3de7e71
SHIP10549,ORDER10549,DHL,123.78,In Transit,84f16fe0-a75d-4ebb-b6f9-417d57aecd21
SHIP10550,ORDER10550,DHL,294.92,Delivered,43a54349-261f-4541-85bb-a6ebaaa856bb
SHIP10551,ORDER10551,BlueDart,403.5,Pending,6434d0ea-bba1-45a2-9416-5fe1fc6f3c72
SHIP10552,ORDER10552,FedEx,63.7,In Transit,deb7c2bc-ac76-46f1-a9b1-1c5e58a3b211
SHIP10553,ORDER10553,India Post,224.75,Pending,6281af74-5b6c-4c3e-be9b-183ef0185bdb
SHIP10554,ORDER10554,DHL,377.16,Delivered,03290a0d-7a44-4cd9-aaff-8468dbee3e61
SHIP10555,ORDER10555,BlueDart,336.39,Delivered,a28a5c19-8a7d-482f-b70e-fbff8daccd04
SHIP10556,ORDER10556,BlueDart,444.26,Pending,38fdada0-1e9f-4e81-bb8a-43ae21d47d30
SHIP10557,ORDER10557,FedEx,209.81,Delivered,92a58661-da26-4f7e-af58-a737ad657dd3
SHIP10558,ORDER10558,DHL,77.12,In Transit,e56e453b-26db-41ce-bd76-7c217ef5a457
SHIP10559,ORDER10559,India Post,146.35,Pending,45c395d6-787d-4131-8aab-6faef3504974
SHIP10560,ORDER10560,BlueDart,128.34,Pending,36ebe079-cef3-4f26-b1ba-af2b75700291
SHIP10561,ORDER10561,India Post,420.95,In Transit,231b6a95-3d33-4e0e-b2b6-948a04abd961
SHIP10562,ORDER10562,BlueDart,295.91,Delivered,4d4b715e-1a16-422a-9a94-a953bc67eea3
SHIP10563,ORDER10563,DHL,341.58,Pending,4c145944-93e0-4f45-9303-77ab6309ce20
SHIP10564,ORDER10564,India Post,144.23,Delivered,5d033238-548c-4e8b-aa66-0eec785e7405
SHIP10565,ORDER10565,BlueDart,391.33,Delivered,888153a5-1028-4b71-a2cd-31ef51c592fa
SHIP10566,ORDER10566,FedEx,492.94,In Transit,f2b315af-6b6f-40cc-8277-3179bcf30ec1
SHIP10567,ORDER10567,FedEx,194.22,In Transit,c5972011-8b95-461f-bbc9-9c613a792d54
SHIP10568,ORDER10568,BlueDart,289.78,Delivered,8669738e-1658-4d27-a9d3-54967b861a3d
SHIP10569,ORDER10569,India Post,104.33,Delivered,7c754863-601d-4a8b-85ea-0e05994448a5
SHIP10570,ORDER10570,FedEx,348.08,Delivered,3c27c176-c249-4f42-8709-0f797ede06a1
SHIP10571,ORDER10571,India Post,372.91,Pending,ee9947ea-f67c-43e1-b0f9-73aff9587c08
SHIP10572,ORDER10572,BlueDart,195.99,Pending,9142a63a-7d18-41b2-9035-394086d2ce6e
SHIP10573,ORDER10573,BlueDart,440.21,In Transit,9989a620-d1ee-40cf-ac6f-5507b5186ed0
SHIP10574,ORDER10574,India Post,82.53,In Transit,4f7724f0-78f0-4460-adf6-90d72418592c
SHIP10575,ORDER10575,BlueDart,183.32,Delivered,9b2b195d-778e-497c-a068-19d6920466d9
SHIP10576,ORDER10576,FedEx,379.76,Pending,e92f54b3-fdd1-43d2-b0bc-9a1af6ffff81
SHIP10577,ORDER10577,FedEx,368.73,Pending,7ce4b4ba-1fb1-4771-b10a-d275f5e459ca
SHIP10578,ORDER10578,BlueDart,342.61,Delivered,fd08de2f-0009-406b-a976-9f6a922fd692
SHIP10579,ORDER10579,FedEx,155.63,Delivered,99c8e352-178d-465b-b6fc-6ae6f346de93
SHIP10580,ORDER10580,DHL,91.41,In Transit,eea3af1d-a914-4114-9d88-3877b4419fa1
SHIP10581,ORDER10581,India Post,239.99,In Transit,9b21a6c6-d437-48c1-bcf5-912e81ad1039
SHIP10582,ORDER10582,DHL,123.01,Pending,94936b94-e3f7-4c33-bda1-3a5398aadd2d
SHIP10583,ORDER10583,BlueDart,241.62,Delivered,6f722846-fe5e-4de7-9403-291b800aebbd
SHIP10584,ORDER10584,FedEx,338.68,Pending,9e0b3c82-0612-4b31-9a1f-f868d28c4351
SHIP10585,ORDER10585,India Post,320.42,Delivered,14a644b9-04a7-4e0b-86d8-d201d913753d
SHIP10586,ORDER10586,DHL,442.68,Pending,eaebf860-0fb7-4f0a-84cb-138ec6da91a3
SHIP10587,ORDER10587,FedEx,423.85,Pending,3ed011a1-b3af-4cae-991f-876870a24ff5
SHIP10588,ORDER10588,FedEx,361.78,In Transit,10d8a2e5-c860-44c7-966b-5f9cb274e852
SHIP10589,ORDER10589,India Post,414.18,Pending,344a1f36-4672-4225-a7f5-a7249a972af9
SHIP10590,ORDER10590,FedEx,463.46,Pending,71a48468-3255-47ea-bbe6-16cce85c90f2
SHIP10591,ORDER10591,DHL,316.14,Pending,2240100c-ab19-4408-aa1c-41bcd04f6194
SHIP10592,ORDER10592,DHL,239.4,Pending,66e8209b-2ed0-4009-9102-b1ec72e01dba
SHIP10593,ORDER10593,DHL,469.18,Pending,17df46f6-cee6-4830-816d-59d3da0e11e4
SHIP10594,ORDER10594,India Post,196.73,Pending,e4b627b3-4c67-467f-9085-e8a5045b92e8
SHIP10595,ORDER10595,BlueDart,322.45,Delivered,5d4aa510-df90-41e2-9fd1-4378cf0d7d08
SHIP10596,ORDER10596,DHL,458.92,In Transit,33dcc5ad-a2f3-4a4f-9fd5-b98c4d8077ab
SHIP10597,ORDER10597,BlueDart,361.18,Pending,b908eead-7bc8-49e2-96b6-7a2219893bda
SHIP10598,ORDER10598,FedEx,354.85,Pending,ff29de4a-5638-4473-840b-e19ecd4d6225
SHIP10599,ORDER10599,BlueDart,215.44,In Transit,71951d7a-368b-4998-9049-55eaf771a64e
SHIP10600,ORDER10600,FedEx,485.8,Delivered,6f06f6cf-2985-4dde-a155-345a11330624
SHIP10601,ORDER10601,FedEx,70.88,Delivered,b9f8be43-7c1c-4460-a584-7d8383b214ca
SHIP10602,ORDER10602,India Post,173.46,In Transit,3e3ea8b5-9e4a-468b-b7a3-3a29811d2501
SHIP10603,ORDER10603,BlueDart,87.04,Delivered,a2cba8ae-cd45-443f-9648-dccc11d4576c
SHIP10604,ORDER10604,FedEx,213.2,In Transit,d9a1bfcc-861b-433c-877c-7ed2fa386c08
SHIP10605,ORDER10605,BlueDart,142.37,Pending,b16e2f94-c73e-4eb9-b0e5-06550b9ff367
SHIP10606,ORDER10606,India Post,209.3,Delivered,efc01daa-4f54-40d8-9dd0-9156606fd674
SHIP10607,ORDER10607,India Post,324.6,Pending,5412bafe-0b87-4902-8ac5-3437ec0c3c86
SHIP10608,ORDER10608,India Post,50.29,Delivered,8e2921cf-1356-41fc-8968-d041f54c81ca
SHIP10609,ORDER10609,FedEx,452.13,In Transit,fb7a3edd-49ae-4213-a94e-431ac3871d02
SHIP10610,ORDER10610,India Post,466.99,Pending,87824906-d478-4baf-8456-44c9b6394ed6
SHIP10611,ORDER10611,FedEx,477.25,In Transit,cc0065e5-5eee-4fda-9123-58bba93b0531
SHIP10612,ORDER10612,BlueDart,481.36,In Transit,4f4758e3-2d9c-49a5-80ab-bd957d3f6615
SHIP10613,ORDER10613,FedEx,189.96,In Transit,98e65694-334f-4cea-b6bc-2cd1f0c3f3dd
SHIP10614,ORDER10614,DHL,366.04,Pending,77f93ec1-30bd-4ffe-a275-f31b7f6f3e30
SHIP10615,ORDER10615,BlueDart,217.05,Delivered,158f33d1-3302-49e9-bb7d-8b5ac226ab3e
SHIP10616,ORDER10616,FedEx,186.96,Delivered,ea0dd76c-c958-40fb-a45f-bd28a12cf0f6
SHIP10617,ORDER10617,FedEx,277.59,Pending,bc89bc73-00c4-4003-a795-34e49e224da9
SHIP10618,ORDER10618,India Post,458.56,In Transit,002fe833-1527-4b3f-a6d6-a8128c4dc29b
SHIP10619,ORDER10619,India Post,303.36,Pending,543e936d-90d8-47a2-b171-ee96e86f9b1d
SHIP10620,ORDER10620,India Post,417.9,In Transit,5de2e0d3-33b1-4991-a7c2-65c8ff9b0356
SHIP10621,ORDER10621,DHL,314.65,In Transit,7cb64235-6330-4349-bf77-191af8cbdce1
SHIP10622,ORDER10622,FedEx,277.74,In Transit,69c76218-a6e9-4b27-801e-3831d32f9b0a
SHIP10623,ORDER10623,DHL,416.9,In Transit,5b3b6db3-ed45-4c72-90fc-f4ef25c428f3
SHIP10624,ORDER10624,India Post,283.01,Pending,a7c12b03-6449-44b0-8c40-e705529c7f7f
SHIP10625,ORDER10625,FedEx,379.97,Delivered,e24fd3f5-b410-4509-8905-e1543697238c
SHIP10626,ORDER10626,DHL,174.28,Delivered,240a4da8-6a6d-4a1f-8b0d-d423378c7e44
SHIP10627,ORDER10627,India Post,335.96,Delivered,75038082-436b-4e97-b209-84c429b1eb5a
SHIP10628,ORDER10628,FedEx,239.26,In Transit,fb087099-068d-4198-8664-7fe6266a7abf
SHIP10629,ORDER10629,India Post,225.58,In Transit,57f17ee8-b753-421b-8226-96bbbb471eab
SHIP10630,ORDER10630,FedEx,111.86,In Transit,a00c1eaf-bd43-472f-9d3b-25c0119547f9
SHIP10631,ORDER10631,DHL,380.86,Pending,4a73b38b-6a05-4ce0-bc21-1189830c4969
SHIP10632,ORDER10632,India Post,157.62,In Transit,2bd9205f-c0f6-4fe0-8ba6-42827864f37d
SHIP10633,ORDER10633,FedEx,93.56,Delivered,6a65b0c3-23fe-4f14-874f-e3b0cfeaab59
SHIP10634,ORDER10634,FedEx,449.35,Delivered,2e88901d-ff52-473d-809f-c043d51dbacd
SHIP10635,ORDER10635,India Post,404.27,Pending,fe2aebcf-936e-4142-8a22-591271ff7760
SHIP10636,ORDER10636,DHL,182.13,Pending,7eb6491f-b568-4406-9a50-ee3827585ad7
SHIP10637,ORDER10637,FedEx,370.33,Delivered,006fcc71-9bb5-4611-92a4-bfd565ef5906
SHIP10638,ORDER10638,BlueDart,74.5,In Transit,97006991-e81a-4bbc-ba72-268011a4abd3
SHIP10639,ORDER10639,DHL,421.22,In Transit,1e4141f1-0ff4-4f67-b7ed-fabedd8f8987
SHIP10640,ORDER10640,India Post,381.61,Pending,e8653588-2309-4210-b008-063df2d64bb2
SHIP10641,ORDER10641,FedEx,463.95,Delivered,232f1d28-0df7-48b9-90ba-b8b4eba9460e
SHIP10642,ORDER10642,FedEx,328.44,In Transit,0d35b915-22b1-41e1-b940-ec61ee17fe48
SHIP10643,ORDER10643,DHL,98.39,Pending,98b46a3c-f19f-4a6f-af04-2632916c5aa6
SHIP10644,ORDER10644,DHL,432.92,Delivered,ee99e2ff-9beb-45f6-acc7-b2d633ad510c
SHIP10645,ORDER10645,DHL,443.67,Pending,5dc9c8d2-bf0c-4a94-8c6f-1791fbc6547f
SHIP10646,ORDER10646,FedEx,327.49,In Transit,130642a6-f1be-472d-856d-1b1802577150
SHIP10647,ORDER10647,FedEx,284.2,Pending,b333d1da-acf9-4a4f-a534-6ee4bd23f360
SHIP10648,ORDER10648,India Post,327.82,Delivered,e95a928e-691c-43c2-b252-c94e8a345efd
SHIP10649,ORDER10649,BlueDart,247.97,Delivered,d49ee3e5-82cc-4a5a-ad4f-c53cf62a5d73
SHIP10650,ORDER10650,BlueDart,66.08,In Transit,4bd81a01-d4ec-45c0-9f8b-594bbe5e900f
SHIP10651,ORDER10651,DHL,249.81,Pending,cf0ea80c-6f48-4ad6-ab6c-bad63fd190e9
SHIP10652,ORDER10652,India Post,199.91,Delivered,b12cd89e-bef5-4870-a3a9-0a73e5a59f9e
SHIP10653,ORDER10653,BlueDart,241.74,Delivered,d8db23b7-5362-4f2c-aa01-f7ad523455f5
SHIP10654,ORDER10654,BlueDart,188.77,Pending,6e6f2804-79f5-4ebb-8d5a-9718ff94d391
SHIP10655,ORDER10655,BlueDart,347.78,Delivered,e7f7980f-968d-40e7-9b79-da7434baab54
SHIP10656,ORDER10656,DHL,336.97,Delivered,854ac35a-0023-439d-b633-3efaf5c3deb0
SHIP10657,ORDER10657,BlueDart,209.21,Delivered,a5053007-96f1-420f-bdc2-feef159cc447
SHIP10658,ORDER10658,India Post,83.94,Pending,778f4c33-cd38-42d9-80b6-1f4e52045bb8
SHIP10659,ORDER10659,India Post,492.18,Delivered,23eee9d8-dd45-4702-9fcc-8f68ad9e426b
SHIP10660,ORDER10660,DHL,143.01,In Transit,85c57fab-0de8-48c0-a8c1-40fa9169b896
SHIP10661,ORDER10661,FedEx,357.11,Pending,3cd5c26f-868f-4646-8a1d-7e381faa8c21
SHIP10662,ORDER10662,BlueDart,223.45,Pending,61f90fa7-42ac-424d-b9df-ae9f8a8985ca
SHIP10663,ORDER10663,BlueDart,406.16,In Transit,20bb1f9d-4189-4aee-bf86-969e52065ce4
SHIP10664,ORDER10664,India Post,96.41,Pending,02b0c489-3fd9-40e9-8fb1-bacbc711621a
SHIP10665,ORDER10665,FedEx,117.05,Delivered,16f70654-2964-497b-9df0-91cac0d78c32
SHIP10666,ORDER10666,FedEx,411.99,In Transit,7e350410-3054-4581-b3e6-684022e1bd11
SHIP10667,ORDER10667,FedEx,116.79,In Transit,bb5d71bf-4419-4877-947f-2e4e720eef5c
SHIP10668,ORDER10668,DHL,468.58,Pending,f95838b8-f0ce-4ccd-8c0d-9e543668614b
SHIP10669,ORDER10669,FedEx,290.06,Delivered,b150ed51-b877-4de5-84f3-5eb736ba081b
SHIP10670,ORDER10670,FedEx,133.36,Pending,b57964f3-d511-42e6-a9f2-7e9646b1d15c
SHIP10671,ORDER10671,India Post,219.4,Pending,0fe05136-e7cc-4bf8-b50e-2ea50ea39f16
SHIP10672,ORDER10672,India Post,248.52,Delivered,08f32b94-846b-4320-8122-13dac8ad051c
SHIP10673,ORDER10673,DHL,108.97,Pending,4787492d-2b1c-4a9c-8aed-d177543ab3cf
SHIP10674,ORDER10674,FedEx,313.46,Pending,5ff8f8fe-ebb5-4a52-b4e8-09cdf26a61b1
SHIP10675,ORDER10675,India Post,99.44,In Transit,f0840e6c-0dc6-4712-a9c4-f5ad0a7b96c7
SHIP10676,ORDER10676,DHL,399.17,In Transit,184621d6-54cc-44d0-8235-e03200a7f41f
SHIP10677,ORDER10677,BlueDart,468.6,In Transit,2e3ab7a7-05bc-4183-be16-45eeb302d75b
SHIP10678,ORDER10678,DHL,416.99,In Transit,19fc5a7d-de62-4866-a09c-30be6f41e0a7
SHIP10679,ORDER10679,BlueDart,108.56,In Transit,4532a4f7-5663-4381-bb7d-a8c85df73440
SHIP10680,ORDER10680,FedEx,426.97,Delivered,df4d826f-4272-4bc2-9626-66236ff6c548
SHIP10681,ORDER10681,BlueDart,53.41,In Transit,36e6373a-b2b1-444d-86d5-546bdcb94aa8
SHIP10682,ORDER10682,FedEx,396.97,Delivered,8fe5aace-81bc-4547-a954-d5b46a360132
SHIP10683,ORDER10683,BlueDart,369.23,Delivered,47c6e354-620e-4dc5-897d-09dcfbc0d6eb
SHIP10684,ORDER10684,FedEx,218.61,In Transit,9c6b03ea-f18d-42fd-9e6c-0b0ddacf9157
SHIP10685,ORDER10685,FedEx,227.17,Delivered,03e1832d-a36e-49b5-83d2-c4e4d5d15239
SHIP10686,ORDER10686,India Post,133.15,In Transit,db94eeef-85d3-4c62-978d-f43cd00120d0
SHIP10687,ORDER10687,India Post,381.6,Delivered,34173f9b-aa03-4d52-9363-1a38f1172be0
SHIP10688,ORDER10688,India Post,365.29,Delivered,a6f07ffb-b4ac-4859-80f6-38696ba863fd
SHIP10689,ORDER10689,BlueDart,372.25,Delivered,9514c808-cb5f-4530-833d-17b23c3dd90d
SHIP10690,ORDER10690,India Post,245.92,Delivered,670976ae-75df-4b4a-b7f8-e5be584dd796
SHIP10691,ORDER10691,DHL,156.76,Delivered,9c853c99-27a0-4e4f-a75b-b7c36eaecdeb
SHIP10692,ORDER10692,DHL,461.94,In Transit,1cee6029-2308-47fd-add9-99a5bbbe6783
SHIP10693,ORDER10693,India Post,216.13,Pending,19a696db-02c1-4430-9e33-45f9f00643cc
SHIP10694,ORDER10694,India Post,479.15,Pending,3e10ec02-6d86-4d71-a86c-9c08dcfa7009
SHIP10695,ORDER10695,DHL,313.68,Pending,176b14dd-1f6c-40df-9325-801d845d35e2
SHIP10696,ORDER10696,BlueDart,283.94,Pending,0f669253-6c59-4887-9beb-a2eab96238f2
SHIP10697,ORDER10697,DHL,474.3,Delivered,4c20418b-29b5-47da-837b-03d3fff6a5e6
SHIP10698,ORDER10698,DHL,403.33,In Transit,f4a61298-9ee0-4dea-be4b-0a3754f2ade6
SHIP10699,ORDER10699,BlueDart,331.08,Pending,3026b1c1-0be7-49a4-855e-09a1ad7bfebc
SHIP10700,ORDER10700,FedEx,209.97,In Transit,247e95c2-668b-48e4-965a-563c2c757d2a
SHIP10701,ORDER10701,BlueDart,443.74,In Transit,9b03dab1-394b-4ed0-b530-3242ff77c8e4
SHIP10702,ORDER10702,FedEx,417.41,Pending,8271f0b1-b34b-4f31-bf06-f42f3abf3491
SHIP10703,ORDER10703,BlueDart,104.27,Pending,9b25f822-c002-41aa-aa03-7ec34a329a48
SHIP10704,ORDER10704,BlueDart,157.09,Pending,ec291b9f-8e4f-4e56-87c3-d6179b02cfa2
SHIP10705,ORDER10705,BlueDart,134.35,Pending,fc7845af-0b9a-4d19-a21c-16fd94546e6e
SHIP10706,ORDER10706,BlueDart,70.9,In Transit,38f14850-aefb-49e5-8d38-4644fb1b6a2b
SHIP10707,ORDER10707,India Post,53.34,In Transit,e4a38d20-2d0e-4bce-85f1-09eb912b5e91
SHIP10708,ORDER10708,BlueDart,312.19,Delivered,bc94ef7c-a76e-4995-b447-56aa31f81bea
SHIP10709,ORDER10709,India Post,157.93,In Transit,c0a284d4-cee6-4ccf-8150-13abdfc737ed
SHIP10710,ORDER10710,India Post,163.18,In Transit,ec299989-38b3-4a47-94c7-7aa8f3b1236a
SHIP10711,ORDER10711,DHL,69.29,In Transit,0759ec4e-b6de-48b5-985a-7ac1a860e048
SHIP10712,ORDER10712,DHL,482.55,Delivered,75197543-ad53-4be0-8bbe-5ff186b04fe9
SHIP10713,ORDER10713,DHL,100.67,Delivered,7523ac54-e297-4e80-b758-9231209d7561
SHIP10714,ORDER10714,FedEx,83.35,Pending,138c190a-9520-4a3e-9132-f3c3bb737eb4
SHIP10715,ORDER10715,FedEx,344.07,Delivered,b90d19e9-d7b7-4fee-9e5d-101744e71c91
SHIP10716,ORDER10716,FedEx,250.06,Pending,4bde52de-8f49-44d0-8055-0fc29f375afd
SHIP10717,ORDER10717,FedEx,484.03,Delivered,f1553bc3-7e1b-41fc-a189-ebf9f9691143
SHIP10718,ORDER10718,India Post,290.67,In Transit,4bdab326-ab76-42c8-855d-4d25b7006b04
SHIP10719,ORDER10719,DHL,444.32,Pending,a2ff5153-5bf9-4447-a773-e3a45d098b96
SHIP10720,ORDER10720,FedEx,404.15,Delivered,9124615b-2bb6-43e2-8ac5-55e9b720abcd
SHIP10721,ORDER10721,FedEx,362.89,Pending,019ca497-acc9-4695-858b-450029d07afd
SHIP10722,ORDER10722,FedEx,365.79,Pending,98ad72e7-0674-4635-a4ab-a78ab17a5b1a
SHIP10723,ORDER10723,DHL,447.01,Pending,ebef2b03-737b-42f9-977d-d7ffd6d979cf
SHIP10724,ORDER10724,FedEx,217.06,Delivered,d07287fe-04eb-4711-8613-d8edebeb4313
SHIP10725,ORDER10725,BlueDart,492.59,Pending,ff1a7378-17a0-4070-ac66-6ee8c2b832cf
SHIP10726,ORDER10726,BlueDart,478.25,In Transit,0ddf2261-36ac-4651-90c2-8969678e38bc
SHIP10727,ORDER10727,India Post,68.0,Pending,01934afe-ecb9-48ec-ad58-a64b28b0bd4e
SHIP10728,ORDER10728,DHL,66.07,Pending,8cd38501-223e-46bd-906f-946a7807ca01
SHIP10729,ORDER10729,DHL,318.76,Pending,156e830f-4a5f-4b9e-a301-15a094828cbc
SHIP10730,ORDER10730,DHL,290.86,In Transit,2574615a-18ad-4c31-8f43-7ba5ad5b2086
SHIP10731,ORDER10731,BlueDart,347.11,In Transit,0d6eaed4-931d-4485-988f-a11389e55f68
SHIP10732,ORDER10732,DHL,357.55,Delivered,1db6188b-87b5-48dc-96da-1b4fc2307c43
SHIP10733,ORDER10733,BlueDart,91.23,Delivered,5a26e517-4e7e-4159-8411-f5e9ed578131
SHIP10734,ORDER10734,FedEx,395.4,In Transit,ed8574fe-1b00-4656-a60f-b4527b504be4
SHIP10735,ORDER10735,DHL,152.31,Pending,f3441fbd-0bb7-4136-990f-4128b1e66b0c
SHIP10736,ORDER10736,India Post,337.34,Delivered,28645805-60ee-4a9a-bacf-f1427ca6cbf4
SHIP10737,ORDER10737,DHL,489.58,Delivered,e9075b84-93bc-40d4-9dda-1bceaeb55687
SHIP10738,ORDER10738,FedEx,374.23,Delivered,b273ca75-3d01-4e9b-8193-8362a7ce6739
SHIP10739,ORDER10739,India Post,288.6,In Transit,4d756976-d1a0-4012-9588-a03b878b64ce
SHIP10740,ORDER10740,FedEx,323.87,Delivered,f15d9306-93de-4e9b-9827-e61c133e04b2
SHIP10741,ORDER10741,India Post,122.45,In Transit,2e011987-8b0b-47b3-a58b-15a471cad9b6
SHIP10742,ORDER10742,DHL,420.83,In Transit,c5ed5905-6f50-4dec-90f9-2faa2e0a73cc
SHIP10743,ORDER10743,BlueDart,95.2,In Transit,8eeb92f1-ef74-4cd4-b11a-357b096caf9a
SHIP10744,ORDER10744,India Post,65.92,In Transit,97fb1a8e-02a0-40d6-a1d9-2442d5859702
SHIP10745,ORDER10745,FedEx,217.83,In Transit,cc18a936-50cb-472e-8086-1d86140aee7a
SHIP10746,ORDER10746,India Post,417.59,In Transit,3b04f10e-eff4-4af0-9395-2634f6ceeedd
SHIP10747,ORDER10747,FedEx,199.34,Pending,5d015448-c889-4149-ac18-53dc7fb896f3
SHIP10748,ORDER10748,BlueDart,307.72,Pending,4df7e52b-ee7c-41be-82d7-878ca8dc42bd
SHIP10749,ORDER10749,DHL,330.78,Pending,9ffeec4d-3089-4af0-a9f9-70c500daa368
SHIP10750,ORDER10750,BlueDart,284.76,Delivered,4e99367d-fe02-45fd-aba4-a8139e7a82a9
SHIP10751,ORDER10751,BlueDart,67.31,In Transit,63e52ea9-7ac2-41de-820f-8410bead3afe
SHIP10752,ORDER10752,FedEx,426.05,Pending,0d90e712-a3fb-49d4-a67e-fe6bb9669cb8
SHIP10753,ORDER10753,DHL,499.05,Delivered,8e9a99cf-9abb-4e93-9726-6499cdd42c2b
SHIP10754,ORDER10754,India Post,339.25,Delivered,3483c9fa-272b-4ec0-b38c-f4ea7e6c3c91
SHIP10755,ORDER10755,FedEx,256.94,In Transit,2e6a474c-d4a6-4a9e-9879-3ad12143d109
SHIP10756,ORDER10756,FedEx,498.67,In Transit,656d7cff-c4c1-4eb6-a560-c41ab4304f74
SHIP10757,ORDER10757,DHL,301.94,Delivered,d0b01036-a9bf-43ec-bad6-9b80fb6f9ac9
SHIP10758,ORDER10758,FedEx,152.24,Delivered,12517366-2af0-49d0-9fe2-a3b6fe49c33c
SHIP10759,ORDER10759,BlueDart,336.49,Pending,8dd0763a-f82e-4e61-9137-78d0f45dd7d6
SHIP10760,ORDER10760,DHL,263.86,In Transit,0ddaa79d-40e6-4300-a46c-f8259c21f0c4
SHIP10761,ORDER10761,FedEx,496.12,Pending,d31f7402-60e8-4dc1-bba8-845d6eb2787d
SHIP10762,ORDER10762,BlueDart,129.4,Pending,be3c39e0-6643-41c5-8419-ee3f4a038a22
SHIP10763,ORDER10763,DHL,185.68,In Transit,208328f7-2626-4498-bf75-b5fe4323df01
SHIP10764,ORDER10764,India Post,97.09,In Transit,18460afd-5731-44ef-860d-dbdace2156d2
SHIP10765,ORDER10765,India Post,216.52,Delivered,75c7f8c1-97f1-4564-8d1d-8f3557f5c7eb
SHIP10766,ORDER10766,BlueDart,349.31,Delivered,01f3f585-4488-482d-a7f4-8d9353d668e4
SHIP10767,ORDER10767,India Post,239.33,In Transit,dbb6c1d9-8618-4137-b3e9-c9a8a53f2126
SHIP10768,ORDER10768,India Post,412.41,Pending,444ac1e1-442c-458a-89f7-f3d738572c94
SHIP10769,ORDER10769,BlueDart,78.32,In Transit,c555516f-db44-4a8b-b250-007cb6ad0d8a
