OrderID,CustomerID,ProductID,StoreID,OrderDate,DeliveryDate,ActualDeliveryDate,Quantity,TotalAmount
ORDER10327,CUST3638,PROD237,STORE10,2024-11-21,2024-11-29,2024-11-29,2,837.66
ORDER10328,CUST4385,PROD202,STORE6,2023-08-27,2023-09-05,2023-09-06,3,2676.27
ORDER10329,CUST1581,PROD153,STORE1,2024-09-12,2024-09-14,2024-09-13,8,11358.32
ORDER10330,CUST7641,PROD135,STORE7,2023-11-02,2023-11-09,2023-11-10,9,13472.19
ORDER10331,CUST4660,PROD93,STORE4,2023-10-16,2023-10-19,2023-10-18,7,9173.22
ORDER10332,CUST5886,PROD174,STORE2,2024-11-27,2024-12-05,2024-12-05,1,179.77
ORDER10333,CUST6798,PROD95,STORE9,2024-08-27,2024-09-02,2024-09-03,6,7975.8
ORDER10334,CUST4086,PROD254,STORE8,2022-05-25,2022-06-03,2022-06-04,2,1123.78
ORDER10335,CUST4516,PROD102,STORE2,2022-08-28,2022-09-01,2022-09-01,10,16954.6
ORDER10336,CUST2126,PROD21,STORE1,2023-06-05,2023-06-11,2023-06-12,3,3519.78
ORDER10337,CUST7864,PROD136,STORE4,2023-05-30,2023-06-07,2023-06-08,6,7634.34
ORDER10338,CUST4440,PROD25,STORE7,2022-07-10,2022-07-17,2022-07-16,3,4840.74
ORDER10339,CUST1489,PROD70,STORE4,2022-08-08,2022-08-11,2022-08-12,5,774.1
ORDER10340,CUST1489,PROD106,STORE8,2024-06-14,2024-06-20,2024-06-20,9,11589.12
ORDER10341,CUST1131,PROD204,STORE2,2022-02-16,2022-02-26,2022-02-25,8,10874.96
ORDER10342,CUST7724,PROD74,STORE1,2022-02-02,2022-02-09,2022-02-10,1,1315.07
ORDER10343,CUST104,PROD246,STORE6,2022-05-06,2022-05-12,2022-05-11,2,3151.2
ORDER10344,CUST3719,PROD21,STORE2,2024-03-15,2024-03-21,2024-03-21,9,10559.34
ORDER10345,CUST5570,PROD7,STORE10,2023-06-28,2023-07-05,2023-07-06,3,4848.24
ORDER10346,CUST7862,PROD31,STORE9,2022-08-13,2022-08-20,2022-08-20,2,2750.82
ORDER10347,CUST770,PROD207,STORE10,2023-02-03,2023-02-11,2023-02-12,4,1327.28
ORDER10348,CUST6633,PROD20,STORE10,2023-02-08,2023-02-11,2023-02-12,5,6553.5
ORDER10349,CUST7848,PROD122,STORE1,2024-10-23,2024-10-30,2024-10-29,3,532.38
ORDER10350,CUST7037,PROD29,STORE2,2022-01-31,2022-02-07,2022-02-06,9,1434.06
ORDER10351,CUST7996,PROD24,STORE6,2024-12-22,2024-12-24,2024-12-23,1,328.42
ORDER10352,CUST852,PROD26,STORE9,2022-12-29,2023-01-06,2023-01-07,5,4728.45
ORDER10353,CUST1305,PROD116,STORE9,2024-06-13,2024-06-18,2024-06-19,9,3728.16
ORDER10354,CUST6634,PROD263,STORE7,2024-06-25,2024-06-29,2024-06-30,4,6115.08
ORDER10355,CUST3577,PROD119,STORE5,2024-10-04,2024-10-14,2024-10-13,4,479.44
ORDER10356,CUST5923,PROD217,STORE7,2022-03-15,2022-03-25,2022-03-25,10,13759.0
ORDER10357,CUST2024,PROD26,STORE3,2023-01-20,2023-01-25,2023-01-26,2,1891.38
ORDER10358,CUST5429,PROD63,STORE2,2024-01-02,2024-01-05,2024-01-05,10,14104.8
ORDER10359,CUST4124,PROD88,STORE2,2023-12-12,2023-12-22,2023-12-23,9,14017.05
ORDER10360,CUST1783,PROD44,STORE2,2024-07-14,2024-07-16,2024-07-16,1,1152.56
ORDER10361,CUST2186,PROD224,STORE8,2023-12-02,2023-12-07,2023-12-06,8,8214.8
ORDER10362,CUST7449,PROD110,STORE2,2022-08-15,2022-08-21,2022-08-20,9,7107.84
ORDER10363,CUST3298,PROD257,STORE9,2024-05-19,2024-05-26,2024-05-26,9,10231.74
ORDER10364,CUST5040,PROD72,STORE10,2024-01-18,2024-01-27,2024-01-27,1,1382.04
ORDER10365,CUST1309,PROD185,STORE4,2023-11-14,2023-11-19,2023-11-19,4,3313.96
ORDER10366,CUST6972,PROD193,STORE8,2024-10-12,2024-10-17,2024-10-16,2,3227.16
ORDER10367,CUST3547,PROD69,STORE3,2023-01-28,2023-02-03,2023-02-04,4,2082.28
ORDER10368,CUST2084,PROD111,STORE1,2024-01-03,2024-01-05,2024-01-04,7,11875.08
ORDER10369,CUST1947,PROD62,STORE7,2024-05-25,2024-05-28,2024-05-27,2,1704.48
ORDER10370,CUST369,PROD22,STORE8,2022-12-10,2022-12-20,2022-12-21,1,982.19
ORDER10371,CUST3552,PROD162,STORE8,2024-06-23,2024-06-26,2024-06-27,6,399.18
ORDER10372,CUST7163,PROD194,STORE6,2024-10-26,2024-10-31,2024-10-30,5,7988.8
ORDER10373,CUST1316,PROD33,STORE4,2024-02-29,2024-03-04,2024-03-05,8,7838.64
ORDER10374,CUST4984,PROD4,STORE6,2024-09-23,2024-10-02,2024-10-01,8,11933.6
ORDER10375,CUST489,PROD89,STORE8,2022-12-12,2022-12-22,2022-12-22,10,7202.3
ORDER10376,CUST4420,PROD125,STORE2,2023-10-22,2023-10-26,2023-10-25,4,1199.96
ORDER10377,CUST5221,PROD146,STORE4,2023-08-22,2023-08-24,2023-08-24,5,6131.8
ORDER10378,CUST374,PROD67,STORE4,2022-10-12,2022-10-15,2022-10-16,2,2338.88
ORDER10379,CUST5675,PROD48,STORE8,2024-10-06,2024-10-10,2024-10-10,5,6273.7
ORDER10380,CUST4730,PROD203,STORE7,2023-04-24,2023-05-02,2023-05-02,2,806.86
ORDER10381,CUST5629,PROD250,STORE2,2023-01-14,2023-01-16,2023-01-16,3,5362.83
ORDER10382,CUST6558,PROD97,STORE7,2023-05-30,2023-06-03,2023-06-03,3,3510.18
ORDER10383,CUST3716,PROD164,STORE10,2024-09-16,2024-09-24,2024-09-25,1,1249.56
ORDER10384,CUST5559,PROD139,STORE8,2023-02-20,2023-02-27,2023-02-28,2,3577.38
ORDER10385,CUST1440,PROD127,STORE2,2023-06-20,2023-06-24,2023-06-25,7,8717.59
ORDER10386,CUST4605,PROD208,STORE9,2022-03-25,2022-03-30,2022-03-30,8,5482.88
ORDER10387,CUST4341,PROD44,STORE8,2022-03-12,2022-03-14,2022-03-13,9,10373.04
ORDER10388,CUST85,PROD263,STORE9,2023-05-22,2023-05-29,2023-05-28,6,9172.62
ORDER10389,CUST5234,PROD154,STORE8,2023-11-10,2023-11-17,2023-11-18,8,5059.92
ORDER10390,CUST63,PROD94,STORE10,2022-04-12,2022-04-18,2022-04-18,3,4620.21
ORDER10391,CUST3148,PROD55,STORE10,2024-06-23,2024-07-02,2024-07-01,5,9176.15
ORDER10392,CUST2998,PROD46,STORE4,2024-02-18,2024-02-24,2024-02-25,4,6341.64
ORDER10393,CUST7449,PROD241,STORE6,2023-05-19,2023-05-25,2023-05-25,9,17049.69
ORDER10394,CUST7988,PROD177,STORE7,2023-11-25,2023-12-03,2023-12-04,7,3227.63
ORDER10395,CUST4357,PROD261,STORE4,2023-02-28,2023-03-10,2023-03-11,7,9267.3
ORDER10396,CUST1939,PROD223,STORE6,2023-12-29,2024-01-04,2024-01-04,4,7249.4
ORDER10397,CUST3681,PROD184,STORE6,2023-02-13,2023-02-16,2023-02-17,4,7503.68
ORDER10398,CUST773,PROD241,STORE2,2024-09-30,2024-10-06,2024-10-07,6,11366.46
ORDER10399,CUST3989,PROD221,STORE3,2024-02-27,2024-03-04,2024-03-04,6,7154.52
ORDER10400,CUST4064,PROD52,STORE3,2024-12-10,2024-12-17,2024-12-18,5,3943.25
ORDER10401,CUST1524,PROD99,STORE1,2023-08-24,2023-08-27,2023-08-26,2,173.5
ORDER10402,CUST1951,PROD174,STORE1,2024-01-23,2024-02-02,2024-02-02,2,359.54
ORDER10403,CUST3395,PROD94,STORE3,2022-09-04,2022-09-13,2022-09-13,7,10780.49
ORDER10404,CUST4843,PROD144,STORE6,2022-08-20,2022-08-23,2022-08-23,10,2915.4
ORDER10405,CUST992,PROD103,STORE9,2022-06-17,2022-06-21,2022-06-20,10,18263.1
ORDER10406,CUST2498,PROD97,STORE1,2023-01-10,2023-01-17,2023-01-16,9,10530.54
ORDER10407,CUST521,PROD175,STORE3,2022-01-28,2022-02-03,2022-02-03,7,4610.2
ORDER10408,CUST1872,PROD260,STORE5,2024-06-27,2024-07-05,2024-07-04,4,3113.44
ORDER10409,CUST488,PROD69,STORE2,2024-01-02,2024-01-07,2024-01-07,6,3123.42
ORDER10410,CUST387,PROD64,STORE10,2024-07-02,2024-07-08,2024-07-07,5,998.15
ORDER10411,CUST6682,PROD257,STORE4,2022-02-10,2022-02-19,2022-02-19,4,4547.44
ORDER10412,CUST7771,PROD205,STORE6,2024-08-22,2024-08-30,2024-08-31,8,10520.88
ORDER10413,CUST4423,PROD254,STORE1,2023-03-14,2023-03-17,2023-03-18,5,2809.45
ORDER10414,CUST4135,PROD42,STORE1,2024-09-08,2024-09-18,2024-09-17,4,2684.56
ORDER10415,CUST6127,PROD105,STORE6,2024-09-29,2024-10-05,2024-10-06,6,10688.46
ORDER10416,CUST905,PROD265,STORE6,2022-03-15,2022-03-23,2022-03-24,4,2296.32
ORDER10417,CUST830,PROD8,STORE6,2023-07-15,2023-07-22,2023-07-22,2,1935.76
ORDER10418,CUST2861,PROD238,STORE6,2024-02-08,2024-02-12,2024-02-13,1,308.54
ORDER10419,CUST2132,PROD159,STORE3,2023-08-05,2023-08-13,2023-08-12,4,6017.84
ORDER10420,CUST2285,PROD68,STORE3,2023-02-07,2023-02-16,2023-02-15,6,11926.5
ORDER10421,CUST1307,PROD49,STORE5,2024-09-07,2024-09-13,2024-09-12,2,3287.34
ORDER10422,CUST5631,PROD92,STORE2,2024-07-24,2024-07-30,2024-07-31,8,12655.52
ORDER10423,CUST4098,PROD83,STORE6,2024-01-08,2024-01-16,2024-01-16,7,4902.52
ORDER10424,CUST5434,PROD183,STORE5,2023-02-05,2023-02-09,2023-02-09,2,1547.74
ORDER10425,CUST6082,PROD106,STORE1,2022-05-12,2022-05-21,2022-05-21,9,11589.12
ORDER10426,CUST448,PROD184,STORE4,2022-10-22,2022-10-29,2022-10-28,5,9379.6
ORDER10427,CUST6733,PROD56,STORE1,2024-01-05,2024-01-09,2024-01-09,1,1390.85
ORDER10428,CUST2223,PROD213,STORE8,2023-01-31,2023-02-10,2023-02-09,6,7613.46
ORDER10429,CUST6206,PROD35,STORE10,2022-07-13,2022-07-17,2022-07-16,3,1438.08
ORDER10430,CUST4486,PROD173,STORE7,2024-05-22,2024-05-24,2024-05-25,1,1740.17
ORDER10431,CUST4019,PROD158,STORE6,2022-10-25,2022-10-30,2022-10-30,7,9958.9
ORDER10432,CUST3175,PROD216,STORE8,2022-04-10,2022-04-17,2022-04-18,4,7479.12
ORDER10433,CUST5430,PROD139,STORE7,2022-07-23,2022-07-26,2022-07-26,9,16098.21
ORDER10434,CUST1449,PROD244,STORE6,2024-04-29,2024-05-02,2024-05-02,10,10457.9
ORDER10435,CUST6931,PROD210,STORE5,2024-11-12,2024-11-22,2024-11-21,1,1212.09
ORDER10436,CUST567,PROD173,STORE5,2024-12-22,2024-12-29,2024-12-30,5,8700.85
ORDER10437,CUST7095,PROD37,STORE2,2023-10-29,2023-11-02,2023-11-01,2,1360.62
ORDER10438,CUST1638,PROD171,STORE9,2023-08-19,2023-08-22,2023-08-21,10,18191.8
ORDER10439,CUST3359,PROD247,STORE3,2023-03-21,2023-03-25,2023-03-26,2,799.66
ORDER10440,CUST1943,PROD218,STORE6,2022-12-01,2022-12-11,2022-12-10,7,5502.35
ORDER10441,CUST5730,PROD46,STORE10,2024-08-25,2024-08-31,2024-08-31,9,14268.69
ORDER10442,CUST3999,PROD13,STORE5,2023-01-02,2023-01-10,2023-01-10,5,3214.95
ORDER10443,CUST3962,PROD154,STORE7,2023-09-03,2023-09-05,2023-09-05,1,632.49
ORDER10444,CUST6594,PROD23,STORE5,2024-02-24,2024-02-29,2024-02-28,7,1524.25
ORDER10445,CUST4827,PROD244,STORE9,2024-10-07,2024-10-15,2024-10-16,3,3137.37
ORDER10446,CUST7841,PROD206,STORE9,2024-04-05,2024-04-09,2024-04-08,2,1374.1
ORDER10447,CUST3173,PROD110,STORE5,2022-12-01,2022-12-07,2022-12-08,5,3948.8
ORDER10448,CUST5882,PROD187,STORE6,2022-05-17,2022-05-23,2022-05-24,3,5570.43
ORDER10449,CUST4293,PROD228,STORE7,2024-05-14,2024-05-21,2024-05-22,7,12270.09
ORDER10450,CUST5226,PROD185,STORE10,2023-12-31,2024-01-10,2024-01-09,1,828.49
ORDER10451,CUST2586,PROD42,STORE1,2024-03-25,2024-03-30,2024-03-29,8,5369.12
ORDER10452,CUST6255,PROD246,STORE2,2022-12-09,2022-12-14,2022-12-14,8,12604.8
ORDER10453,CUST4054,PROD174,STORE2,2022-08-16,2022-08-19,2022-08-20,1,179.77
ORDER10454,CUST2026,PROD41,STORE2,2022-08-17,2022-08-27,2022-08-28,7,11250.54
ORDER10455,CUST1257,PROD146,STORE7,2022-12-02,2022-12-06,2022-12-05,5,6131.8
ORDER10456,CUST3351,PROD85,STORE4,2024-11-10,2024-11-12,2024-11-12,5,7404.55
ORDER10457,CUST3541,PROD173,STORE6,2024-05-09,2024-05-11,2024-05-10,6,10441.02
ORDER10458,CUST2661,PROD105,STORE5,2022-06-19,2022-06-21,2022-06-20,4,7125.64
ORDER10459,CUST5154,PROD225,STORE4,2022-07-11,2022-07-14,2022-07-14,5,3628.2
ORDER10460,CUST7677,PROD211,STORE5,2024-12-08,2024-12-12,2024-12-12,3,2363.04
ORDER10461,CUST2229,PROD173,STORE10,2023-04-05,2023-04-08,2023-04-07,2,3480.34
ORDER10462,CUST7082,PROD86,STORE10,2022-03-06,2022-03-08,2022-03-08,3,3652.32
ORDER10463,CUST7303,PROD10,STORE6,2022-03-18,2022-03-21,2022-03-22,1,1076.07
ORDER10464,CUST2841,PROD86,STORE9,2022-04-18,2022-04-24,2022-04-25,10,12174.4
ORDER10465,CUST649,PROD115,STORE7,2024-07-30,2024-08-05,2024-08-06,1,1017.94
ORDER10466,CUST668,PROD198,STORE8,2022-06-06,2022-06-15,2022-06-15,5,8928.5
ORDER10467,CUST6756,PROD130,STORE2,2024-03-05,2024-03-08,2024-03-08,5,1608.45
ORDER10468,CUST2739,PROD81,STORE1,2023-12-07,2023-12-16,2023-12-17,6,7336.32
ORDER10469,CUST1558,PROD127,STORE3,2023-10-29,2023-11-05,2023-11-04,10,12453.7
ORDER10470,CUST392,PROD196,STORE8,2023-03-26,2023-04-04,2023-04-04,10,14337.6
ORDER10471,CUST3388,PROD178,STORE9,2023-07-04,2023-07-13,2023-07-14,4,4703.12
ORDER10472,CUST6064,PROD212,STORE2,2024-03-03,2024-03-05,2024-03-05,9,8376.84
ORDER10473,CUST7531,PROD237,STORE4,2022-05-04,2022-05-10,2022-05-10,4,1675.32
ORDER10474,CUST6946,PROD81,STORE3,2022-12-23,2022-12-25,2022-12-26,1,1222.72
ORDER10475,CUST314,PROD4,STORE2,2023-04-06,2023-04-10,2023-04-09,4,5966.8
ORDER10476,CUST626,PROD253,STORE9,2024-05-02,2024-05-07,2024-05-08,3,2776.35
ORDER10477,CUST2363,PROD127,STORE5,2022-02-26,2022-03-04,2022-03-05,10,12453.7
ORDER10478,CUST7702,PROD137,STORE3,2024-09-16,2024-09-20,2024-09-21,9,14423.04
ORDER10479,CUST66,PROD15,STORE5,2022-07-26,2022-08-05,2022-08-04,3,4111.71
ORDER10480,CUST5045,PROD95,STORE7,2022-09-08,2022-09-17,2022-09-18,1,1329.3
ORDER10481,CUST7211,PROD233,STORE9,2022-06-21,2022-06-23,2022-06-22,9,10592.64
ORDER10482,CUST612,PROD237,STORE6,2024-02-07,2024-02-13,2024-02-12,7,2931.81
ORDER10483,CUST4273,PROD8,STORE3,2023-08-16,2023-08-23,2023-08-24,6,5807.28
ORDER10484,CUST6210,PROD73,STORE7,2022-06-27,2022-07-06,2022-07-07,8,3145.44
ORDER10485,CUST1524,PROD84,STORE8,2022-04-21,2022-04-25,2022-04-26,4,5860.16
ORDER10486,CUST932,PROD216,STORE6,2023-12-02,2023-12-12,2023-12-11,9,16828.02
ORDER10487,CUST925,PROD47,STORE10,2024-04-29,2024-05-05,2024-05-06,6,3033.9
ORDER10488,CUST4203,PROD145,STORE8,2022-04-16,2022-04-19,2022-04-20,8,5456.0
ORDER10489,CUST5792,PROD260,STORE5,2024-05-23,2024-06-02,2024-06-02,3,2335.08
ORDER10490,CUST6267,PROD122,STORE6,2022-06-06,2022-06-11,2022-06-10,5,887.3
ORDER10491,CUST3923,PROD177,STORE4,2022-02-14,2022-02-18,2022-02-18,6,2766.54
ORDER10492,CUST6315,PROD233,STORE4,2024-05-11,2024-05-14,2024-05-15,7,8238.72
ORDER10493,CUST3519,PROD108,STORE2,2024-12-09,2024-12-18,2024-12-17,8,2783.2
ORDER10494,CUST7584,PROD198,STORE9,2024-06-16,2024-06-24,2024-06-25,10,17857.0
ORDER10495,CUST4910,PROD17,STORE7,2022-10-31,2022-11-05,2022-11-05,4,4139.84
ORDER10496,CUST3974,PROD255,STORE3,2022-07-16,2022-07-21,2022-07-22,2,3687.98
ORDER10497,CUST5878,PROD173,STORE2,2022-04-22,2022-04-26,2022-04-27,5,8700.85
ORDER10498,CUST511,PROD85,STORE4,2023-10-31,2023-11-07,2023-11-07,9,13328.19
ORDER10499,CUST6433,PROD104,STORE10,2023-11-27,2023-11-30,2023-12-01,2,261.54
ORDER10500,CUST3830,PROD74,STORE9,2022-07-25,2022-07-27,2022-07-28,2,2630.14
ORDER10501,CUST4722,PROD184,STORE2,2023-10-28,2023-10-30,2023-10-30,6,11255.52
ORDER10502,CUST2169,PROD249,STORE3,2022-06-25,2022-06-27,2022-06-28,6,3490.62
ORDER10503,CUST2634,PROD159,STORE1,2024-10-30,2024-11-06,2024-11-06,3,4513.38
ORDER10504,CUST5745,PROD21,STORE8,2023-10-05,2023-10-13,2023-10-13,5,5866.3
ORDER10505,CUST5695,PROD125,STORE5,2024-12-06,2024-12-12,2024-12-11,10,2999.9
ORDER10506,CUST1341,PROD215,STORE1,2022-05-02,2022-05-12,2022-05-12,2,3312.22
ORDER10507,CUST2781,PROD168,STORE3,2024-12-23,2024-12-30,2024-12-29,9,8746.65
ORDER10508,CUST6231,PROD30,STORE1,2024-04-21,2024-04-28,2024-04-28,7,7036.47
ORDER10509,CUST4865,PROD220,STORE2,2023-06-29,2023-07-02,2023-07-03,9,6821.64
ORDER10510,CUST2570,PROD261,STORE3,2022-11-16,2022-11-26,2022-11-27,6,7943.4
ORDER10511,CUST4665,PROD3,STORE6,2024-03-16,2024-03-18,2024-03-19,5,6190.0
ORDER10512,CUST3359,PROD102,STORE4,2024-12-05,2024-12-13,2024-12-14,9,15259.14
ORDER10513,CUST1330,PROD131,STORE5,2024-05-06,2024-05-12,2024-05-11,2,2221.06
ORDER10514,CUST2014,PROD168,STORE3,2023-06-06,2023-06-08,2023-06-09,5,4859.25
ORDER10515,CUST7205,PROD66,STORE5,2022-08-27,2022-08-31,2022-09-01,1,1820.69
ORDER10516,CUST5098,PROD243,STORE9,2024-03-18,2024-03-20,2024-03-21,1,1558.58
ORDER10517,CUST7896,PROD127,STORE7,2024-11-21,2024-11-28,2024-11-27,3,3736.11
ORDER10518,CUST115,PROD150,STORE10,2023-01-08,2023-01-13,2023-01-14,9,6437.34
ORDER10519,CUST6794,PROD162,STORE6,2023-01-02,2023-01-05,2023-01-05,2,133.06
ORDER10520,CUST5782,PROD209,STORE6,2022-10-12,2022-10-18,2022-10-19,2,2288.2
ORDER10521,CUST4065,PROD57,STORE3,2022-01-11,2022-01-13,2022-01-13,5,2547.2
ORDER10522,CUST2068,PROD22,STORE8,2023-03-21,2023-03-24,2023-03-25,5,4910.95
ORDER10523,CUST4945,PROD56,STORE1,2023-11-14,2023-11-16,2023-11-17,2,2781.7
ORDER10524,CUST1253,PROD40,STORE6,2024-11-20,2024-11-22,2024-11-23,1,1833.31
ORDER10525,CUST4300,PROD231,STORE6,2024-11-30,2024-12-07,2024-12-06,10,11768.0
ORDER10526,CUST6403,PROD74,STORE5,2023-07-26,2023-08-04,2023-08-03,3,3945.21
ORDER10527,CUST3029,PROD250,STORE4,2024-02-28,2024-03-04,2024-03-03,3,5362.83
ORDER10528,CUST1189,PROD175,STORE8,2023-01-04,2023-01-11,2023-01-10,4,2634.4
ORDER10529,CUST5935,PROD183,STORE7,2023-07-25,2023-07-27,2023-07-26,2,1547.74
ORDER10530,CUST1560,PROD240,STORE1,2023-11-18,2023-11-23,2023-11-24,2,3577.82
ORDER10531,CUST1387,PROD206,STORE7,2023-05-20,2023-05-30,2023-05-31,1,687.05
ORDER10532,CUST6434,PROD44,STORE1,2023-03-02,2023-03-09,2023-03-10,8,9220.48
ORDER10533,CUST6166,PROD19,STORE10,2024-08-08,2024-08-11,2024-08-12,10,3748.7
ORDER10534,CUST1019,PROD130,STORE1,2022-01-16,2022-01-20,2022-01-20,10,3216.9
ORDER10535,CUST7191,PROD35,STORE4,2024-06-03,2024-06-07,2024-06-08,6,2876.16
ORDER10536,CUST6931,PROD88,STORE5,2023-04-20,2023-04-22,2023-04-21,2,3114.9
ORDER10537,CUST4398,PROD187,STORE3,2023-12-22,2023-12-28,2023-12-28,3,5570.43
ORDER10538,CUST3992,PROD146,STORE1,2022-05-04,2022-05-13,2022-05-13,6,7358.16
ORDER10539,CUST1613,PROD54,STORE4,2023-03-05,2023-03-08,2023-03-07,5,9185.1
ORDER10540,CUST7097,PROD14,STORE6,2023-12-17,2023-12-27,2023-12-26,4,5619.0
ORDER10541,CUST2759,PROD159,STORE5,2022-04-29,2022-05-03,2022-05-03,6,9026.76
ORDER10542,CUST3593,PROD79,STORE3,2024-10-26,2024-11-05,2024-11-05,3,1312.29
ORDER10543,CUST7902,PROD43,STORE10,2024-02-13,2024-02-16,2024-02-16,1,1684.88
ORDER10544,CUST6043,PROD151,STORE6,2024-07-13,2024-07-23,2024-07-24,2,1122.8
ORDER10545,CUST2720,PROD58,STORE3,2022-08-22,2022-08-31,2022-08-31,3,5264.19
ORDER10546,CUST4045,PROD113,STORE7,2024-04-14,2024-04-18,2024-04-18,10,15945.7
ORDER10547,CUST465,PROD83,STORE5,2022-03-17,2022-03-19,2022-03-19,3,2101.08
ORDER10548,CUST7775,PROD35,STORE4,2024-11-03,2024-11-07,2024-11-06,8,3834.88
ORDER10549,CUST3406,PROD62,STORE10,2023-05-14,2023-05-17,2023-05-16,8,6817.92
ORDER10550,CUST4011,PROD145,STORE8,2024-10-22,2024-10-29,2024-10-30,10,6820.0
ORDER10551,CUST744,PROD250,STORE2,2023-09-05,2023-09-12,2023-09-11,1,1787.61
ORDER10552,CUST2138,PROD128,STORE1,2023-10-29,2023-11-04,2023-11-04,4,7415.64
ORDER10553,CUST2212,PROD246,STORE2,2022-12-13,2022-12-17,2022-12-16,7,11029.2
ORDER10554,CUST1798,PROD161,STORE4,2023-08-06,2023-08-13,2023-08-13,6,11409.9
ORDER10555,CUST176,PROD26,STORE7,2023-10-11,2023-10-13,2023-10-14,1,945.69
ORDER10556,CUST2031,PROD233,STORE9,2024-03-24,2024-03-28,2024-03-27,6,7061.76
ORDER10557,CUST3262,PROD94,STORE9,2024-10-23,2024-11-01,2024-10-31,3,4620.21
ORDER10558,CUST2572,PROD228,STORE2,2022-10-02,2022-10-11,2022-10-11,8,14022.96
ORDER10559,CUST879,PROD122,STORE6,2023-09-24,2023-09-27,2023-09-28,6,1064.76
ORDER10560,CUST4128,PROD262,STORE9,2022-02-24,2022-03-06,2022-03-05,10,2065.5
ORDER10561,CUST5712,PROD251,STORE2,2024-03-21,2024-03-30,2024-03-30,4,2110.64
ORDER10562,CUST7728,PROD267,STORE4,2022-04-29,2022-05-07,2022-05-08,7,9158.8
ORDER10563,CUST5172,PROD32,STORE2,2023-05-29,2023-06-07,2023-06-07,2,3502.52
ORDER10564,CUST6694,PROD231,STORE1,2023-08-10,2023-08-12,2023-08-12,6,7060.8
ORDER10565,CUST3668,PROD31,STORE4,2024-06-29,2024-07-08,2024-07-09,8,11003.28
ORDER10566,CUST6091,PROD168,STORE9,2022-07-09,2022-07-13,2022-07-14,2,1943.7
ORDER10567,CUST1285,PROD223,STORE10,2024-04-12,2024-04-21,2024-04-21,1,1812.35
ORDER10568,CUST7119,PROD8,STORE7,2023-07-01,2023-07-06,2023-07-07,2,1935.76
ORDER10569,CUST2272,PROD219,STORE3,2024-11-01,2024-11-09,2024-11-08,10,15481.4
ORDER10570,CUST2764,PROD216,STORE3,2023-11-06,2023-11-16,2023-11-15,7,13088.46
ORDER10571,CUST4715,PROD72,STORE8,2024-09-18,2024-09-28,2024-09-28,2,2764.08
ORDER10572,CUST3980,PROD118,STORE6,2023-10-17,2023-10-24,2023-10-25,2,1076.18
ORDER10573,CUST7490,PROD85,STORE4,2023-07-17,2023-07-23,2023-07-24,8,11847.28
ORDER10574,CUST1198,PROD111,STORE2,2023-05-28,2023-05-31,2023-05-31,3,5089.32
ORDER10575,CUST1020,PROD153,STORE9,2022-11-14,2022-11-24,2022-11-24,8,11358.32
ORDER10576,CUST7510,PROD27,STORE8,2023-05-27,2023-06-06,2023-06-05,3,2515.29
ORDER10577,CUST4972,PROD10,STORE2,2022-08-03,2022-08-08,2022-08-09,2,2152.14
ORDER10578,CUST858,PROD213,STORE4,2022-08-19,2022-08-24,2022-08-25,9,11420.19
ORDER10579,CUST3955,PROD267,STORE6,2024-05-04,2024-05-09,2024-05-10,3,3925.2
ORDER10580,CUST7857,PROD230,STORE7,2022-06-29,2022-07-08,2022-07-08,1,1364.56
ORDER10581,CUST7407,PROD15,STORE6,2024-03-01,2024-03-06,2024-03-07,4,5482.28
ORDER10582,CUST1282,PROD29,STORE1,2023-10-11,2023-10-20,2023-10-19,4,637.36
ORDER10583,CUST3747,PROD30,STORE9,2023-07-24,2023-07-30,2023-07-31,5,5026.05
ORDER10584,CUST4106,PROD9,STORE8,2023-07-01,2023-07-05,2023-07-06,8,7304.8
ORDER10585,CUST7023,PROD14,STORE5,2022-03-21,2022-03-27,2022-03-27,2,2809.5
ORDER10586,CUST688,PROD71,STORE2,2023-05-05,2023-05-15,2023-05-15,9,2490.48
ORDER10587,CUST4406,PROD7,STORE1,2023-02-09,2023-02-13,2023-02-13,6,9696.48
ORDER10588,CUST1633,PROD183,STORE2,2023-07-22,2023-07-27,2023-07-26,6,4643.22
ORDER10589,CUST3241,PROD252,STORE7,2022-03-23,2022-04-02,2022-04-03,6,5016.66
ORDER10590,CUST5052,PROD186,STORE3,2023-12-26,2024-01-03,2024-01-02,9,5712.48
ORDER10591,CUST1861,PROD12,STORE1,2023-04-08,2023-04-14,2023-04-15,6,5003.22
ORDER10592,CUST5992,PROD103,STORE9,2023-12-08,2023-12-13,2023-12-14,9,16436.79
ORDER10593,CUST7021,PROD5,STORE3,2022-05-22,2022-05-25,2022-05-26,8,5709.2
ORDER10594,CUST4160,PROD170,STORE2,2022-01-31,2022-02-05,2022-02-06,5,7985.7
ORDER10595,CUST1669,PROD81,STORE2,2022-05-07,2022-05-13,2022-05-14,9,11004.48
ORDER10596,CUST4865,PROD8,STORE9,2023-11-22,2023-12-02,2023-12-03,7,6775.16
ORDER10597,CUST7840,PROD53,STORE2,2023-02-23,2023-02-25,2023-02-25,2,1535.9
ORDER10598,CUST2895,PROD158,STORE1,2022-05-01,2022-05-05,2022-05-04,8,11381.6
ORDER10599,CUST3363,PROD195,STORE8,2024-10-24,2024-10-26,2024-10-27,6,700.68
ORDER10600,CUST6283,PROD184,STORE6,2023-05-26,2023-05-29,2023-05-29,10,18759.2
