PaymentID,OrderID,PaymentDate,PaymentMethod,PaymentStatus,AmountPaid
PAYMENT8000,ORDER8000,2022-12-20,PayPal,Completed,2602.85
PAYMENT8001,ORDER8001,2022-02-13,Net Banking,Pending,0.0
PAYMENT8002,ORDER8002,2024-07-04,PayPal,Pending,0.0
PAYMENT8003,ORDER8003,2023-08-28,PayPal,Completed,14969.1
PAYMENT8004,ORDER8004,2023-11-06,Credit Card,Failed,0.0
PAYMENT8005,ORDER8005,2022-05-12,Debit Card,Failed,0.0
PAYMENT8006,ORDER8006,2023-10-13,PayPal,Completed,9781.76
PAYMENT8007,ORDER8007,2023-07-10,Net Banking,Completed,1925.49
PAYMENT8008,ORDER8008,2024-07-19,Debit Card,Completed,9453.6
PAYMENT8009,ORDER8009,2023-11-04,Credit Card,Completed,509.44
PAYMENT8010,ORDER8010,2022-07-13,Net Banking,Failed,0.0
PAYMENT8011,ORDER8011,2023-09-17,Net Banking,Completed,2056.08
PAYMENT8012,ORDER8012,2024-05-07,Credit Card,Pending,0.0
PAYMENT8013,ORDER8013,2022-07-31,Net Banking,Pending,0.0
PAYMENT8014,ORDER8014,2024-06-11,Credit Card,Pending,0.0
PAYMENT8015,ORDER8015,2023-03-04,Debit Card,Pending,0.0
PAYMENT8016,ORDER8016,2024-10-10,Debit Card,Completed,2499.12
PAYMENT8017,ORDER8017,2023-10-18,Credit Card,Failed,0.0
PAYMENT8018,ORDER8018,2022-11-14,PayPal,Completed,7304.64
PAYMENT8019,ORDER8019,2022-10-16,Net Banking,Pending,0.0
PAYMENT8020,ORDER8020,2024-09-26,Debit Card,Completed,3165.96
PAYMENT8021,ORDER8021,2022-08-05,Credit Card,Failed,0.0
PAYMENT8022,ORDER8022,2022-02-19,PayPal,Completed,7282.76
PAYMENT8023,ORDER8023,2023-06-27,Debit Card,Completed,14610.48
PAYMENT8024,ORDER8024,2022-10-10,Net Banking,Completed,3899.58
PAYMENT8025,ORDER8025,2024-07-30,Debit Card,Failed,0.0
PAYMENT8026,ORDER8026,2023-09-06,Debit Card,Pending,0.0
PAYMENT8027,ORDER8027,2024-04-26,Debit Card,Completed,1011.3
PAYMENT8028,ORDER8028,2022-10-10,Net Banking,Failed,0.0
PAYMENT8029,ORDER8029,2022-01-05,PayPal,Failed,0.0
PAYMENT8030,ORDER8030,2024-02-06,Debit Card,Pending,0.0
PAYMENT8031,ORDER8031,2022-06-21,Net Banking,Completed,4133.43
PAYMENT8032,ORDER8032,2023-12-08,Credit Card,Completed,11519.27
PAYMENT8033,ORDER8033,2022-12-11,Net Banking,Pending,0.0
PAYMENT8034,ORDER8034,2023-08-17,Credit Card,Completed,7052.4
PAYMENT8035,ORDER8035,2024-05-31,Credit Card,Completed,18568.1
PAYMENT8036,ORDER8036,2022-06-15,PayPal,Pending,0.0
PAYMENT8037,ORDER8037,2024-09-24,Net Banking,Pending,0.0
PAYMENT8038,ORDER8038,2023-11-07,Net Banking,Pending,0.0
PAYMENT8039,ORDER8039,2022-02-08,Credit Card,Completed,8041.68
PAYMENT8040,ORDER8040,2023-08-04,Net Banking,Completed,532.24
PAYMENT8041,ORDER8041,2023-06-07,Debit Card,Failed,0.0
PAYMENT8042,ORDER8042,2023-02-07,Credit Card,Failed,0.0
PAYMENT8043,ORDER8043,2023-05-27,PayPal,Pending,0.0
PAYMENT8044,ORDER8044,2023-09-15,PayPal,Pending,0.0
PAYMENT8045,ORDER8045,2022-06-05,PayPal,Failed,0.0
PAYMENT8046,ORDER8046,2022-02-05,PayPal,Pending,0.0
PAYMENT8047,ORDER8047,2022-07-26,Debit Card,Completed,3510.18
PAYMENT8048,ORDER8048,2022-11-08,Net Banking,Failed,0.0
PAYMENT8049,ORDER8049,2024-10-24,Debit Card,Pending,0.0
PAYMENT8050,ORDER8050,2023-08-28,Debit Card,Completed,695.8
PAYMENT8051,ORDER8051,2022-09-21,Net Banking,Completed,15221.79
PAYMENT8052,ORDER8052,2023-05-13,Debit Card,Completed,8518.74
PAYMENT8053,ORDER8053,2024-03-11,Net Banking,Failed,0.0
PAYMENT8054,ORDER8054,2023-09-21,Credit Card,Failed,0.0
PAYMENT8055,ORDER8055,2022-05-09,Credit Card,Pending,0.0
PAYMENT8056,ORDER8056,2024-09-09,Credit Card,Failed,0.0
PAYMENT8057,ORDER8057,2024-07-08,Credit Card,Failed,0.0
PAYMENT8058,ORDER8058,2022-11-14,Debit Card,Completed,9288.84
PAYMENT8059,ORDER8059,2023-07-30,Credit Card,Pending,0.0
PAYMENT8060,ORDER8060,2023-04-05,PayPal,Completed,13325.6
PAYMENT8061,ORDER8061,2023-03-22,Credit Card,Failed,0.0
PAYMENT8062,ORDER8062,2023-10-09,Credit Card,Failed,0.0
PAYMENT8063,ORDER8063,2022-09-09,PayPal,Completed,7320.12
PAYMENT8064,ORDER8064,2024-03-29,Net Banking,Pending,0.0
PAYMENT8065,ORDER8065,2023-01-06,PayPal,Failed,0.0
PAYMENT8066,ORDER8066,2024-10-20,Net Banking,Pending,0.0
PAYMENT8067,ORDER8067,2022-12-26,Debit Card,Completed,1438.08
PAYMENT8068,ORDER8068,2022-04-30,PayPal,Completed,11246.04
PAYMENT8069,ORDER8069,2022-07-24,Net Banking,Completed,5740.8
PAYMENT8070,ORDER8070,2022-05-18,Debit Card,Completed,8012.8
PAYMENT8071,ORDER8071,2024-02-01,Credit Card,Completed,553.44
PAYMENT8072,ORDER8072,2022-07-08,Net Banking,Completed,4146.12
PAYMENT8073,ORDER8073,2024-12-19,Net Banking,Failed,0.0
PAYMENT8074,ORDER8074,2022-11-27,Net Banking,Completed,4793.6
PAYMENT8075,ORDER8075,2024-02-28,Net Banking,Pending,0.0
PAYMENT8076,ORDER8076,2024-03-17,Net Banking,Failed,0.0
PAYMENT8077,ORDER8077,2022-07-06,Debit Card,Failed,0.0
PAYMENT8078,ORDER8078,2022-04-06,Credit Card,Failed,0.0
PAYMENT8079,ORDER8079,2022-12-22,Credit Card,Failed,0.0
PAYMENT8080,ORDER8080,2022-07-28,Net Banking,Failed,0.0
PAYMENT8081,ORDER8081,2023-08-09,Credit Card,Pending,0.0
PAYMENT8082,ORDER8082,2024-07-08,PayPal,Pending,0.0
PAYMENT8083,ORDER8083,2023-12-13,Net Banking,Pending,0.0
PAYMENT8084,ORDER8084,2024-08-22,Debit Card,Failed,0.0
PAYMENT8085,ORDER8085,2022-06-28,Debit Card,Pending,0.0
PAYMENT8086,ORDER8086,2022-11-12,PayPal,Completed,14227.0
PAYMENT8087,ORDER8087,2023-04-12,Credit Card,Pending,0.0
PAYMENT8088,ORDER8088,2023-03-06,Credit Card,Pending,0.0
PAYMENT8089,ORDER8089,2024-01-19,Net Banking,Completed,489.16
PAYMENT8090,ORDER8090,2024-12-20,PayPal,Failed,0.0
PAYMENT8091,ORDER8091,2023-09-18,Debit Card,Failed,0.0
PAYMENT8092,ORDER8092,2023-06-08,Net Banking,Completed,354.92
PAYMENT8093,ORDER8093,2022-12-18,Net Banking,Failed,0.0
PAYMENT8094,ORDER8094,2023-09-06,Net Banking,Failed,0.0
PAYMENT8095,ORDER8095,2024-07-26,Net Banking,Completed,5482.28
PAYMENT8096,ORDER8096,2023-05-08,Net Banking,Completed,2214.99
PAYMENT8097,ORDER8097,2023-12-17,Net Banking,Failed,0.0
PAYMENT8098,ORDER8098,2022-08-07,Debit Card,Completed,11915.1
PAYMENT8099,ORDER8099,2022-08-10,Debit Card,Completed,5807.28
PAYMENT8100,ORDER8100,2024-06-28,PayPal,Pending,0.0
PAYMENT8101,ORDER8101,2023-04-20,Credit Card,Pending,0.0
PAYMENT8102,ORDER8102,2022-09-13,Debit Card,Pending,0.0
PAYMENT8103,ORDER8103,2022-05-30,Credit Card,Pending,0.0
PAYMENT8104,ORDER8104,2024-12-23,PayPal,Completed,1182.6
PAYMENT8105,ORDER8105,2023-02-04,Credit Card,Pending,0.0
PAYMENT8106,ORDER8106,2024-10-31,Net Banking,Failed,0.0
PAYMENT8107,ORDER8107,2023-01-22,PayPal,Pending,0.0
PAYMENT8108,ORDER8108,2022-11-07,Credit Card,Failed,0.0
PAYMENT8109,ORDER8109,2023-06-01,Debit Card,Completed,8987.64
PAYMENT8110,ORDER8110,2023-03-02,Net Banking,Pending,0.0
PAYMENT8111,ORDER8111,2022-02-01,Credit Card,Failed,0.0
PAYMENT8112,ORDER8112,2023-08-03,PayPal,Failed,0.0
PAYMENT8113,ORDER8113,2024-11-01,Net Banking,Pending,0.0
PAYMENT8114,ORDER8114,2022-05-13,Credit Card,Pending,0.0
PAYMENT8115,ORDER8115,2024-05-14,PayPal,Pending,0.0
PAYMENT8116,ORDER8116,2022-07-08,PayPal,Pending,0.0
PAYMENT8117,ORDER8117,2023-10-11,Credit Card,Pending,0.0
PAYMENT8118,ORDER8118,2023-11-29,Debit Card,Pending,0.0
PAYMENT8119,ORDER8119,2023-12-03,Credit Card,Pending,0.0
PAYMENT8120,ORDER8120,2024-08-05,Net Banking,Completed,5134.25
PAYMENT8121,ORDER8121,2024-06-19,Debit Card,Pending,0.0
PAYMENT8122,ORDER8122,2023-11-07,PayPal,Failed,0.0
PAYMENT8123,ORDER8123,2022-04-02,PayPal,Completed,4620.21
PAYMENT8124,ORDER8124,2023-12-15,Net Banking,Failed,0.0
PAYMENT8125,ORDER8125,2022-02-10,PayPal,Completed,3502.52
PAYMENT8126,ORDER8126,2022-10-05,PayPal,Failed,0.0
PAYMENT8127,ORDER8127,2022-04-14,Net Banking,Pending,0.0
PAYMENT8128,ORDER8128,2022-10-11,PayPal,Failed,0.0
PAYMENT8129,ORDER8129,2022-05-16,Net Banking,Pending,0.0
PAYMENT8130,ORDER8130,2023-07-08,Debit Card,Completed,635.28
PAYMENT8131,ORDER8131,2023-11-13,Credit Card,Completed,2915.4
PAYMENT8132,ORDER8132,2024-03-12,PayPal,Pending,0.0
PAYMENT8133,ORDER8133,2023-12-29,Credit Card,Failed,0.0
PAYMENT8134,ORDER8134,2023-12-07,PayPal,Completed,2699.1
PAYMENT8135,ORDER8135,2024-07-29,Credit Card,Pending,0.0
PAYMENT8136,ORDER8136,2023-02-21,Debit Card,Pending,0.0
PAYMENT8137,ORDER8137,2022-08-29,Credit Card,Pending,0.0
PAYMENT8138,ORDER8138,2022-03-19,Credit Card,Pending,0.0
PAYMENT8139,ORDER8139,2022-12-17,PayPal,Completed,1788.69
PAYMENT8140,ORDER8140,2022-03-11,Debit Card,Failed,0.0
PAYMENT8141,ORDER8141,2024-03-27,PayPal,Completed,6954.48
PAYMENT8142,ORDER8142,2024-04-05,Credit Card,Pending,0.0
PAYMENT8143,ORDER8143,2022-03-17,Credit Card,Pending,0.0
PAYMENT8144,ORDER8144,2024-01-05,PayPal,Pending,0.0
PAYMENT8145,ORDER8145,2023-05-10,Credit Card,Completed,10291.05
PAYMENT8146,ORDER8146,2024-05-23,PayPal,Failed,0.0
PAYMENT8147,ORDER8147,2023-12-15,Debit Card,Failed,0.0
PAYMENT8148,ORDER8148,2024-10-16,Credit Card,Pending,0.0
PAYMENT8149,ORDER8149,2024-03-02,Debit Card,Completed,5349.36
PAYMENT8150,ORDER8150,2024-06-09,Debit Card,Pending,0.0
PAYMENT8151,ORDER8151,2024-09-08,PayPal,Failed,0.0
PAYMENT8152,ORDER8152,2024-07-08,Credit Card,Failed,0.0
PAYMENT8153,ORDER8153,2022-04-02,Debit Card,Failed,0.0
PAYMENT8154,ORDER8154,2022-06-06,Credit Card,Pending,0.0
PAYMENT8155,ORDER8155,2022-05-17,Net Banking,Pending,0.0
PAYMENT8156,ORDER8156,2022-09-01,Credit Card,Failed,0.0
PAYMENT8157,ORDER8157,2023-02-06,Credit Card,Pending,0.0
PAYMENT8158,ORDER8158,2022-10-08,Debit Card,Pending,0.0
PAYMENT8159,ORDER8159,2023-02-13,Credit Card,Failed,0.0
PAYMENT8160,ORDER8160,2023-12-01,Net Banking,Pending,0.0
PAYMENT8161,ORDER8161,2022-07-30,Credit Card,Pending,0.0
PAYMENT8162,ORDER8162,2023-06-16,Debit Card,Pending,0.0
PAYMENT8163,ORDER8163,2023-11-01,PayPal,Pending,0.0
PAYMENT8164,ORDER8164,2024-07-28,Credit Card,Failed,0.0
PAYMENT8165,ORDER8165,2022-08-05,PayPal,Failed,0.0
PAYMENT8166,ORDER8166,2023-01-23,Net Banking,Pending,0.0
PAYMENT8167,ORDER8167,2024-06-18,Debit Card,Completed,3071.8
PAYMENT8168,ORDER8168,2023-12-27,Credit Card,Completed,14698.4
PAYMENT8169,ORDER8169,2023-08-13,Net Banking,Failed,0.0
PAYMENT8170,ORDER8170,2023-07-16,Net Banking,Failed,0.0
PAYMENT8171,ORDER8171,2023-11-02,Net Banking,Completed,16135.8
PAYMENT8172,ORDER8172,2024-11-06,Credit Card,Completed,4693.04
PAYMENT8173,ORDER8173,2022-08-05,Debit Card,Failed,0.0
PAYMENT8174,ORDER8174,2024-04-22,Debit Card,Failed,0.0
PAYMENT8175,ORDER8175,2023-05-03,Debit Card,Failed,0.0
PAYMENT8176,ORDER8176,2024-11-24,PayPal,Pending,0.0
PAYMENT8177,ORDER8177,2022-05-31,Debit Card,Completed,5478.6
PAYMENT8178,ORDER8178,2024-11-28,PayPal,Pending,0.0
PAYMENT8179,ORDER8179,2022-02-11,Debit Card,Failed,0.0
PAYMENT8180,ORDER8180,2024-06-14,Debit Card,Failed,0.0
PAYMENT8181,ORDER8181,2022-08-04,Net Banking,Failed,0.0
PAYMENT8182,ORDER8182,2024-12-07,Net Banking,Pending,0.0
PAYMENT8183,ORDER8183,2023-08-25,Debit Card,Failed,0.0
PAYMENT8184,ORDER8184,2024-06-15,PayPal,Failed,0.0
PAYMENT8185,ORDER8185,2023-07-28,Net Banking,Pending,0.0
PAYMENT8186,ORDER8186,2022-04-11,Credit Card,Pending,0.0
PAYMENT8187,ORDER8187,2022-04-25,PayPal,Pending,0.0
PAYMENT8188,ORDER8188,2022-08-24,Debit Card,Failed,0.0
PAYMENT8189,ORDER8189,2023-06-12,Debit Card,Completed,16913.1
PAYMENT8190,ORDER8190,2023-10-30,PayPal,Pending,0.0
PAYMENT8191,ORDER8191,2022-05-30,Net Banking,Failed,0.0
PAYMENT8192,ORDER8192,2023-12-31,Debit Card,Failed,0.0
PAYMENT8193,ORDER8193,2024-07-27,PayPal,Pending,0.0
PAYMENT8194,ORDER8194,2024-05-30,Credit Card,Pending,0.0
PAYMENT8195,ORDER8195,2022-03-05,PayPal,Completed,5747.44
PAYMENT8196,ORDER8196,2022-03-02,Net Banking,Pending,0.0
PAYMENT8197,ORDER8197,2022-03-27,PayPal,Pending,0.0
PAYMENT8198,ORDER8198,2024-05-06,Net Banking,Failed,0.0
PAYMENT8199,ORDER8199,2023-08-26,PayPal,Pending,0.0
PAYMENT8200,ORDER8200,2022-09-07,Net Banking,Failed,0.0
PAYMENT8201,ORDER8201,2023-04-21,Net Banking,Completed,11525.6
PAYMENT8202,ORDER8202,2022-01-14,Credit Card,Pending,0.0
PAYMENT8203,ORDER8203,2024-07-28,Credit Card,Failed,0.0
PAYMENT8204,ORDER8204,2023-01-30,Debit Card,Failed,0.0
PAYMENT8205,ORDER8205,2024-11-30,Net Banking,Failed,0.0
PAYMENT8206,ORDER8206,2024-08-03,PayPal,Failed,0.0
PAYMENT8207,ORDER8207,2023-02-11,Credit Card,Pending,0.0
PAYMENT8208,ORDER8208,2022-04-01,PayPal,Completed,152.5
PAYMENT8209,ORDER8209,2024-10-08,Debit Card,Pending,0.0
PAYMENT8210,ORDER8210,2023-12-19,Credit Card,Failed,0.0
PAYMENT8211,ORDER8211,2022-10-25,Debit Card,Pending,0.0
PAYMENT8212,ORDER8212,2024-07-04,PayPal,Pending,0.0
PAYMENT8213,ORDER8213,2023-12-31,Credit Card,Pending,0.0
PAYMENT8214,ORDER8214,2022-01-18,Net Banking,Completed,5456.0
PAYMENT8215,ORDER8215,2023-05-14,Debit Card,Failed,0.0
PAYMENT8216,ORDER8216,2023-06-20,Credit Card,Failed,0.0
PAYMENT8217,ORDER8217,2024-10-09,Net Banking,Completed,5712.48
PAYMENT8218,ORDER8218,2023-07-16,Debit Card,Pending,0.0
PAYMENT8219,ORDER8219,2022-11-09,Credit Card,Completed,1427.3
PAYMENT8220,ORDER8220,2023-12-24,PayPal,Pending,0.0
PAYMENT8221,ORDER8221,2022-03-30,Credit Card,Completed,9627.87
PAYMENT8222,ORDER8222,2023-04-12,Debit Card,Completed,1274.47
PAYMENT8223,ORDER8223,2024-09-29,Debit Card,Pending,0.0
PAYMENT8224,ORDER8224,2022-09-19,Net Banking,Pending,0.0
PAYMENT8225,ORDER8225,2024-01-25,Credit Card,Failed,0.0
PAYMENT8226,ORDER8226,2022-06-04,Net Banking,Completed,505.65
PAYMENT8227,ORDER8227,2024-03-04,Net Banking,Completed,576.16
PAYMENT8228,ORDER8228,2023-05-27,Credit Card,Failed,0.0
PAYMENT8229,ORDER8229,2024-12-14,Credit Card,Pending,0.0
PAYMENT8230,ORDER8230,2024-03-20,PayPal,Completed,3509.46
PAYMENT8231,ORDER8231,2023-07-16,Credit Card,Completed,11519.27
PAYMENT8232,ORDER8232,2022-11-30,Credit Card,Failed,0.0
PAYMENT8233,ORDER8233,2024-04-15,Debit Card,Pending,0.0
PAYMENT8234,ORDER8234,2022-09-29,PayPal,Pending,0.0
PAYMENT8235,ORDER8235,2024-04-16,Debit Card,Failed,0.0
PAYMENT8236,ORDER8236,2024-06-17,Net Banking,Pending,0.0
PAYMENT8237,ORDER8237,2022-04-22,PayPal,Completed,159.34
PAYMENT8238,ORDER8238,2022-02-20,Net Banking,Completed,1375.41
PAYMENT8239,ORDER8239,2024-11-21,Net Banking,Completed,12778.11
PAYMENT8240,ORDER8240,2024-10-03,PayPal,Failed,0.0
PAYMENT8241,ORDER8241,2024-01-05,Debit Card,Completed,2468.32
PAYMENT8242,ORDER8242,2023-12-17,PayPal,Pending,0.0
PAYMENT8243,ORDER8243,2023-01-31,PayPal,Pending,0.0
PAYMENT8244,ORDER8244,2022-10-27,PayPal,Failed,0.0
PAYMENT8245,ORDER8245,2022-02-08,Credit Card,Completed,1594.57
PAYMENT8246,ORDER8246,2023-04-12,Credit Card,Pending,0.0
PAYMENT8247,ORDER8247,2023-11-10,Credit Card,Completed,14522.22
PAYMENT8248,ORDER8248,2022-05-07,Net Banking,Pending,0.0
PAYMENT8249,ORDER8249,2023-04-05,Debit Card,Failed,0.0
PAYMENT8250,ORDER8250,2024-06-15,Net Banking,Failed,0.0
PAYMENT8251,ORDER8251,2024-02-26,Net Banking,Completed,9757.92
PAYMENT8252,ORDER8252,2022-11-07,Credit Card,Pending,0.0
PAYMENT8253,ORDER8253,2023-04-12,Net Banking,Pending,0.0
PAYMENT8254,ORDER8254,2022-09-22,Debit Card,Pending,0.0
PAYMENT8255,ORDER8255,2023-04-23,Net Banking,Failed,0.0
PAYMENT8256,ORDER8256,2023-12-08,Net Banking,Failed,0.0
PAYMENT8257,ORDER8257,2022-05-29,Net Banking,Completed,2384.84
PAYMENT8258,ORDER8258,2023-11-19,Net Banking,Pending,0.0
PAYMENT8259,ORDER8259,2024-04-20,Net Banking,Completed,1122.8
PAYMENT8260,ORDER8260,2023-07-02,Net Banking,Pending,0.0
PAYMENT8261,ORDER8261,2022-11-12,Debit Card,Completed,1175.78
PAYMENT8262,ORDER8262,2022-02-22,Net Banking,Failed,0.0
PAYMENT8263,ORDER8263,2024-03-24,Credit Card,Failed,0.0
PAYMENT8264,ORDER8264,2022-09-09,PayPal,Failed,0.0
PAYMENT8265,ORDER8265,2023-02-27,PayPal,Completed,607.25
PAYMENT8266,ORDER8266,2024-03-03,PayPal,Pending,0.0
PAYMENT8267,ORDER8267,2023-06-02,PayPal,Completed,10441.9
PAYMENT8268,ORDER8268,2023-11-23,Net Banking,Pending,0.0
PAYMENT8269,ORDER8269,2024-06-12,Net Banking,Completed,1011.3
PAYMENT8270,ORDER8270,2024-01-30,Net Banking,Failed,0.0
PAYMENT8271,ORDER8271,2022-10-07,Net Banking,Pending,0.0
PAYMENT8272,ORDER8272,2024-07-29,Credit Card,Completed,1528.32
PAYMENT8273,ORDER8273,2024-04-24,Credit Card,Failed,0.0
PAYMENT8274,ORDER8274,2023-08-08,PayPal,Failed,0.0
PAYMENT8275,ORDER8275,2024-01-26,Net Banking,Completed,1338.11
PAYMENT8276,ORDER8276,2022-08-06,Net Banking,Failed,0.0
PAYMENT8277,ORDER8277,2024-07-23,Net Banking,Failed,0.0
PAYMENT8278,ORDER8278,2023-07-27,Debit Card,Failed,0.0
PAYMENT8279,ORDER8279,2023-11-13,PayPal,Completed,1679.1
PAYMENT8280,ORDER8280,2023-05-18,PayPal,Pending,0.0
PAYMENT8281,ORDER8281,2024-01-03,Debit Card,Failed,0.0
PAYMENT8282,ORDER8282,2024-12-08,PayPal,Pending,0.0
PAYMENT8283,ORDER8283,2022-06-12,Net Banking,Completed,16685.19
PAYMENT8284,ORDER8284,2022-08-27,Net Banking,Failed,0.0
PAYMENT8285,ORDER8285,2022-01-02,Net Banking,Failed,0.0
PAYMENT8286,ORDER8286,2023-05-15,Credit Card,Completed,3376.52
PAYMENT8287,ORDER8287,2024-09-30,Debit Card,Failed,0.0
PAYMENT8288,ORDER8288,2024-02-15,Debit Card,Failed,0.0
PAYMENT8289,ORDER8289,2024-07-20,Debit Card,Failed,0.0
PAYMENT8290,ORDER8290,2023-09-05,Net Banking,Failed,0.0
PAYMENT8291,ORDER8291,2024-03-07,Credit Card,Completed,4146.04
PAYMENT8292,ORDER8292,2024-09-09,Debit Card,Completed,6035.25
PAYMENT8293,ORDER8293,2023-08-07,Net Banking,Completed,8041.68
PAYMENT8294,ORDER8294,2024-10-15,Debit Card,Pending,0.0
PAYMENT8295,ORDER8295,2022-12-27,Net Banking,Failed,0.0
PAYMENT8296,ORDER8296,2022-01-07,PayPal,Failed,0.0
PAYMENT8297,ORDER8297,2022-12-05,PayPal,Pending,0.0
PAYMENT8298,ORDER8298,2022-06-03,Debit Card,Failed,0.0
PAYMENT8299,ORDER8299,2023-06-14,Net Banking,Failed,0.0
PAYMENT8300,ORDER8300,2022-06-21,Credit Card,Pending,0.0
PAYMENT8301,ORDER8301,2022-07-18,Net Banking,Failed,0.0
PAYMENT8302,ORDER8302,2023-08-23,Credit Card,Completed,3232.16
PAYMENT8303,ORDER8303,2022-07-18,Credit Card,Completed,2221.06
PAYMENT8304,ORDER8304,2023-08-06,Net Banking,Failed,0.0
PAYMENT8305,ORDER8305,2022-08-20,Credit Card,Pending,0.0
PAYMENT8306,ORDER8306,2024-04-09,Debit Card,Pending,0.0
PAYMENT8307,ORDER8307,2024-06-14,PayPal,Pending,0.0
PAYMENT8308,ORDER8308,2022-07-27,PayPal,Completed,576.16
PAYMENT8309,ORDER8309,2024-09-12,PayPal,Pending,0.0
PAYMENT8310,ORDER8310,2022-11-11,Net Banking,Failed,0.0
PAYMENT8311,ORDER8311,2024-08-02,Net Banking,Pending,0.0
PAYMENT8312,ORDER8312,2022-03-21,Credit Card,Completed,1374.1
PAYMENT8313,ORDER8313,2024-06-25,Debit Card,Pending,0.0
PAYMENT8314,ORDER8314,2023-03-01,Credit Card,Failed,0.0
PAYMENT8315,ORDER8315,2024-07-08,Debit Card,Pending,0.0
PAYMENT8316,ORDER8316,2022-01-11,Net Banking,Pending,0.0
PAYMENT8317,ORDER8317,2022-01-03,Debit Card,Failed,0.0
PAYMENT8318,ORDER8318,2024-08-26,Net Banking,Completed,6457.05
PAYMENT8319,ORDER8319,2022-04-19,Debit Card,Failed,0.0
PAYMENT8320,ORDER8320,2024-04-05,Net Banking,Failed,0.0
PAYMENT8321,ORDER8321,2022-09-19,Credit Card,Pending,0.0
PAYMENT8322,ORDER8322,2022-03-13,Debit Card,Failed,0.0
PAYMENT8323,ORDER8323,2024-11-14,Net Banking,Completed,2485.47
PAYMENT8324,ORDER8324,2023-11-16,Debit Card,Failed,0.0
PAYMENT8325,ORDER8325,2024-02-14,Debit Card,Failed,0.0
PAYMENT8326,ORDER8326,2022-05-20,Debit Card,Failed,0.0
PAYMENT8327,ORDER8327,2023-12-26,Credit Card,Pending,0.0
PAYMENT8328,ORDER8328,2022-06-06,PayPal,Completed,3510.18
PAYMENT8329,ORDER8329,2023-10-12,Credit Card,Completed,6619.83
PAYMENT8330,ORDER8330,2024-11-05,Debit Card,Pending,0.0
PAYMENT8331,ORDER8331,2022-11-17,Debit Card,Completed,14374.26
PAYMENT8332,ORDER8332,2022-09-21,Net Banking,Completed,11993.04
PAYMENT8333,ORDER8333,2022-10-03,PayPal,Failed,0.0
PAYMENT8334,ORDER8334,2022-02-25,PayPal,Pending,0.0
PAYMENT8335,ORDER8335,2024-01-04,PayPal,Failed,0.0
PAYMENT8336,ORDER8336,2024-02-17,Net Banking,Completed,6805.26
PAYMENT8337,ORDER8337,2023-01-07,Credit Card,Completed,8938.05
PAYMENT8338,ORDER8338,2024-01-02,PayPal,Completed,2501.61
PAYMENT8339,ORDER8339,2024-11-15,Debit Card,Pending,0.0
PAYMENT8340,ORDER8340,2022-05-22,Debit Card,Completed,3529.04
PAYMENT8341,ORDER8341,2022-04-12,Net Banking,Failed,0.0
PAYMENT8342,ORDER8342,2023-03-16,Debit Card,Completed,5347.92
PAYMENT8343,ORDER8343,2024-08-20,Net Banking,Pending,0.0
PAYMENT8344,ORDER8344,2022-11-06,PayPal,Failed,0.0
PAYMENT8345,ORDER8345,2024-11-20,Debit Card,Failed,0.0
PAYMENT8346,ORDER8346,2022-12-19,PayPal,Completed,2010.42
PAYMENT8347,ORDER8347,2024-10-22,Net Banking,Failed,0.0
PAYMENT8348,ORDER8348,2022-05-19,PayPal,Failed,0.0
PAYMENT8349,ORDER8349,2023-05-24,Net Banking,Pending,0.0
PAYMENT8350,ORDER8350,2024-05-07,Net Banking,Failed,0.0
PAYMENT8351,ORDER8351,2024-04-25,Net Banking,Pending,0.0
PAYMENT8352,ORDER8352,2022-05-29,PayPal,Completed,2556.72
PAYMENT8353,ORDER8353,2023-08-25,Credit Card,Completed,2913.0
PAYMENT8354,ORDER8354,2024-01-03,Net Banking,Pending,0.0
PAYMENT8355,ORDER8355,2024-12-04,Debit Card,Pending,0.0
PAYMENT8356,ORDER8356,2024-08-29,Credit Card,Completed,806.86
PAYMENT8357,ORDER8357,2022-10-06,Net Banking,Failed,0.0
PAYMENT8358,ORDER8358,2023-07-18,Net Banking,Failed,0.0
PAYMENT8359,ORDER8359,2023-01-01,Net Banking,Failed,0.0
PAYMENT8360,ORDER8360,2022-09-27,PayPal,Failed,0.0
PAYMENT8361,ORDER8361,2022-06-22,PayPal,Pending,0.0
PAYMENT8362,ORDER8362,2022-03-19,PayPal,Pending,0.0
PAYMENT8363,ORDER8363,2022-02-03,Net Banking,Completed,1192.42
PAYMENT8364,ORDER8364,2023-04-01,PayPal,Pending,0.0
PAYMENT8365,ORDER8365,2022-07-22,Credit Card,Completed,7220.4
PAYMENT8366,ORDER8366,2022-07-08,Net Banking,Failed,0.0
PAYMENT8367,ORDER8367,2024-05-01,Debit Card,Pending,0.0
PAYMENT8368,ORDER8368,2023-04-24,PayPal,Pending,0.0
PAYMENT8369,ORDER8369,2022-10-15,PayPal,Completed,1532.02
PAYMENT8370,ORDER8370,2023-12-18,Net Banking,Completed,11238.0
PAYMENT8371,ORDER8371,2023-05-12,Net Banking,Completed,1222.9
PAYMENT8372,ORDER8372,2022-05-28,Credit Card,Pending,0.0
PAYMENT8373,ORDER8373,2022-12-21,Debit Card,Completed,607.25
PAYMENT8374,ORDER8374,2022-05-21,Debit Card,Completed,5511.06
PAYMENT8375,ORDER8375,2024-07-28,Debit Card,Failed,0.0
