ReturnID,OrderID,ProductID,ReturnDate,Reason,Status,RefundAmount
RETURN2213,ORDER15066,PROD90,2024-11-23,Changed Mind,Rejected,0.0
RETURN2214,ORDER12381,PROD236,2022-07-10,Defective,Rejected,0.0
RETURN2215,ORDER15220,PROD77,2022-10-04,Defective,Rejected,0.0
RETURN2216,ORDER2452,PROD44,2023-01-14,Changed Mind,Rejected,0.0
RETURN2217,ORDER19144,PROD229,2022-09-26,Not as Described,Rejected,0.0
RETURN2218,ORDER17095,PROD188,2024-12-29,Defective,Rejected,0.0
RETURN2219,ORDER12250,PROD40,2023-01-06,Defective,Rejected,0.0
RETURN2220,ORDER16907,PROD164,2024-12-03,Wrong Item,Accepted,9996.48
RETURN2221,ORDER8952,PROD43,2023-09-30,Not as Described,Rejected,0.0
RETURN2222,ORDER12216,PROD189,2022-11-05,Not as Described,Accepted,298.21
RETURN2223,ORDER8204,PROD161,2023-02-16,Wrong Item,Rejected,0.0
RETURN2224,ORDER2747,PROD44,2023-02-26,Not as Described,Rejected,0.0
RETURN2225,ORDER6112,PROD262,2024-03-23,Wrong Item,Rejected,0.0
RETURN2226,ORDER17680,PROD180,2024-07-17,Defective,Accepted,13776.21
RETURN2227,ORDER14268,PROD192,2022-05-29,Not as Described,Rejected,0.0
RETURN2228,ORDER3540,PROD216,2023-11-04,Defective,Accepted,13088.46
RETURN2229,ORDER471,PROD170,2022-10-26,Defective,Rejected,0.0
RETURN2230,ORDER11239,PROD6,2024-03-17,Defective,Accepted,4163.49
RETURN2231,ORDER5108,PROD131,2023-04-30,Changed Mind,Accepted,5552.65
RETURN2232,ORDER6902,PROD135,2024-06-29,Not as Described,Rejected,0.0
RETURN2233,ORDER3701,PROD206,2022-08-24,Defective,Rejected,0.0
RETURN2234,ORDER7647,PROD263,2023-03-17,Defective,Rejected,0.0
RETURN2235,ORDER15063,PROD58,2022-11-27,Changed Mind,Accepted,3509.46
RETURN2236,ORDER13044,PROD147,2024-04-25,Changed Mind,Rejected,0.0
RETURN2237,ORDER12474,PROD132,2024-02-14,Not as Described,Accepted,17329.41
RETURN2238,ORDER13043,PROD135,2024-03-28,Not as Described,Rejected,0.0
RETURN2239,ORDER11130,PROD119,2024-07-05,Not as Described,Rejected,0.0
RETURN2240,ORDER11479,PROD176,2022-01-18,Changed Mind,Rejected,0.0
RETURN2241,ORDER544,PROD119,2022-04-24,Wrong Item,Rejected,0.0
RETURN2242,ORDER2309,PROD89,2023-05-04,Changed Mind,Accepted,5761.84
RETURN2243,ORDER18857,PROD37,2023-11-29,Not as Described,Rejected,0.0
RETURN2244,ORDER19745,PROD227,2022-04-24,Not as Described,Rejected,0.0
RETURN2245,ORDER13319,PROD147,2024-11-15,Wrong Item,Rejected,0.0
RETURN2246,ORDER18752,PROD268,2023-09-20,Changed Mind,Accepted,10503.54
RETURN2247,ORDER10065,PROD90,2024-08-11,Not as Described,Rejected,0.0
RETURN2248,ORDER5867,PROD13,2023-04-12,Not as Described,Accepted,6429.9
RETURN2249,ORDER14146,PROD161,2023-03-16,Changed Mind,Rejected,0.0
RETURN2250,ORDER15243,PROD2,2024-04-15,Defective,Accepted,9828.35
RETURN2251,ORDER6427,PROD37,2022-05-03,Changed Mind,Accepted,6122.79
RETURN2252,ORDER12246,PROD67,2023-06-03,Wrong Item,Accepted,5847.2
RETURN2253,ORDER17524,PROD1,2023-11-15,Not as Described,Accepted,13146.14
RETURN2254,ORDER3072,PROD210,2024-03-19,Not as Described,Rejected,0.0
RETURN2255,ORDER7585,PROD72,2022-09-26,Changed Mind,Rejected,0.0
RETURN2256,ORDER11913,PROD198,2024-04-17,Changed Mind,Rejected,0.0
RETURN2257,ORDER9388,PROD153,2023-05-09,Wrong Item,Rejected,0.0
RETURN2258,ORDER8540,PROD104,2022-05-16,Changed Mind,Accepted,1307.7
RETURN2259,ORDER19690,PROD186,2024-05-25,Changed Mind,Accepted,634.72
RETURN2260,ORDER3543,PROD14,2022-10-25,Wrong Item,Rejected,0.0
RETURN2261,ORDER3092,PROD227,2023-04-26,Not as Described,Accepted,978.25
RETURN2262,ORDER3925,PROD208,2024-12-23,Not as Described,Rejected,0.0
RETURN2263,ORDER15589,PROD52,2024-12-29,Defective,Rejected,0.0
RETURN2264,ORDER7961,PROD150,2022-06-06,Wrong Item,Accepted,5006.82
RETURN2265,ORDER9183,PROD223,2024-06-01,Changed Mind,Rejected,0.0
RETURN2266,ORDER19697,PROD154,2023-10-18,Defective,Accepted,2529.96
RETURN2267,ORDER12559,PROD53,2022-09-08,Wrong Item,Accepted,3071.8
RETURN2268,ORDER13073,PROD132,2022-06-30,Not as Described,Rejected,0.0
RETURN2269,ORDER9619,PROD146,2024-03-23,Changed Mind,Rejected,0.0
RETURN2270,ORDER6639,PROD71,2024-01-24,Changed Mind,Rejected,0.0
RETURN2271,ORDER12141,PROD137,2023-04-14,Wrong Item,Rejected,0.0
RETURN2272,ORDER16386,PROD219,2023-11-23,Wrong Item,Rejected,0.0
RETURN2273,ORDER994,PROD85,2023-09-02,Defective,Accepted,5923.64
RETURN2274,ORDER10051,PROD144,2024-05-14,Wrong Item,Rejected,0.0
RETURN2275,ORDER16852,PROD162,2022-09-08,Not as Described,Rejected,0.0
RETURN2276,ORDER14763,PROD137,2022-11-06,Defective,Rejected,0.0
RETURN2277,ORDER16689,PROD107,2022-04-25,Not as Described,Accepted,6948.96
RETURN2278,ORDER1535,PROD225,2024-03-28,Defective,Rejected,0.0
RETURN2279,ORDER19858,PROD16,2022-08-10,Not as Described,Accepted,3529.04
RETURN2280,ORDER2404,PROD136,2024-02-07,Changed Mind,Accepted,1272.39
RETURN2281,ORDER17812,PROD151,2023-11-21,Changed Mind,Rejected,0.0
RETURN2282,ORDER1821,PROD60,2023-04-20,Wrong Item,Rejected,0.0
RETURN2283,ORDER3251,PROD3,2024-04-30,Changed Mind,Accepted,11142.0
RETURN2284,ORDER13487,PROD179,2023-07-06,Defective,Rejected,0.0
RETURN2285,ORDER13680,PROD11,2023-04-27,Wrong Item,Accepted,1222.91
RETURN2286,ORDER10202,PROD115,2024-07-23,Wrong Item,Accepted,4071.76
RETURN2287,ORDER16577,PROD92,2022-08-02,Not as Described,Rejected,0.0
RETURN2288,ORDER13367,PROD32,2024-08-23,Not as Described,Accepted,3502.52
RETURN2289,ORDER694,PROD144,2024-12-29,Changed Mind,Rejected,0.0
RETURN2290,ORDER14100,PROD61,2024-03-22,Wrong Item,Rejected,0.0
RETURN2291,ORDER1256,PROD189,2023-01-01,Wrong Item,Accepted,1789.26
RETURN2292,ORDER2984,PROD212,2023-09-01,Defective,Rejected,0.0
RETURN2293,ORDER5062,PROD110,2024-03-08,Defective,Accepted,7897.6
RETURN2294,ORDER15602,PROD218,2022-09-23,Changed Mind,Rejected,0.0
RETURN2295,ORDER1128,PROD216,2023-09-14,Changed Mind,Rejected,0.0
RETURN2296,ORDER10213,PROD154,2022-03-29,Wrong Item,Accepted,1897.47
RETURN2297,ORDER14914,PROD167,2024-03-09,Defective,Rejected,0.0
RETURN2298,ORDER7977,PROD161,2023-03-13,Defective,Rejected,0.0
RETURN2299,ORDER9582,PROD266,2024-03-14,Changed Mind,Accepted,1830.9
RETURN2300,ORDER13574,PROD100,2024-12-19,Defective,Rejected,0.0
RETURN2301,ORDER13096,PROD146,2024-10-30,Changed Mind,Accepted,4905.44
RETURN2302,ORDER16202,PROD87,2023-01-02,Wrong Item,Accepted,8456.55
RETURN2303,ORDER15368,PROD159,2024-05-24,Defective,Accepted,12035.68
RETURN2304,ORDER4562,PROD193,2022-05-19,Wrong Item,Rejected,0.0
RETURN2305,ORDER13871,PROD152,2024-10-16,Changed Mind,Accepted,3547.8
RETURN2306,ORDER14363,PROD149,2024-02-04,Not as Described,Rejected,0.0
RETURN2307,ORDER1714,PROD70,2024-03-19,Defective,Rejected,0.0
RETURN2308,ORDER15531,PROD103,2024-06-13,Not as Described,Accepted,16436.79
RETURN2309,ORDER15965,PROD202,2024-08-24,Not as Described,Accepted,5352.54
RETURN2310,ORDER13812,PROD223,2024-02-12,Not as Described,Accepted,1812.35
RETURN2311,ORDER11172,PROD207,2022-08-08,Wrong Item,Rejected,0.0
RETURN2312,ORDER9364,PROD209,2023-05-20,Not as Described,Accepted,10296.9
RETURN2313,ORDER16282,PROD124,2024-09-22,Wrong Item,Accepted,2238.8
RETURN2314,ORDER10822,PROD12,2023-06-11,Changed Mind,Rejected,0.0
RETURN2315,ORDER12928,PROD230,2023-12-19,Defective,Accepted,2729.12
RETURN2316,ORDER1675,PROD178,2024-01-06,Not as Described,Accepted,4703.12
RETURN2317,ORDER18279,PROD115,2024-01-11,Changed Mind,Rejected,0.0
RETURN2318,ORDER19937,PROD37,2022-11-27,Defective,Accepted,4081.86
RETURN2319,ORDER8208,PROD90,2022-04-12,Wrong Item,Accepted,152.5
RETURN2320,ORDER6013,PROD99,2024-02-17,Not as Described,Accepted,260.25
RETURN2321,ORDER11108,PROD263,2023-01-20,Not as Described,Rejected,0.0
RETURN2322,ORDER10644,PROD206,2023-02-20,Defective,Accepted,3435.25
RETURN2323,ORDER8554,PROD138,2024-02-02,Not as Described,Rejected,0.0
RETURN2324,ORDER17766,PROD97,2022-05-12,Changed Mind,Accepted,5850.3
RETURN2325,ORDER13336,PROD145,2022-12-20,Not as Described,Accepted,4092.0
RETURN2326,ORDER11202,PROD89,2022-09-28,Wrong Item,Rejected,0.0
RETURN2327,ORDER1800,PROD106,2023-11-03,Defective,Accepted,6438.4
RETURN2328,ORDER4798,PROD6,2022-07-16,Not as Described,Rejected,0.0
RETURN2329,ORDER16836,PROD43,2025-01-06,Changed Mind,Rejected,0.0
RETURN2330,ORDER8086,PROD158,2022-11-15,Not as Described,Rejected,0.0
RETURN2331,ORDER17324,PROD83,2024-11-27,Not as Described,Rejected,0.0
RETURN2332,ORDER6707,PROD242,2023-07-31,Changed Mind,Accepted,4823.6
RETURN2333,ORDER8762,PROD108,2022-10-15,Not as Described,Accepted,347.9
RETURN2334,ORDER13327,PROD36,2024-06-21,Changed Mind,Rejected,0.0
RETURN2335,ORDER19835,PROD105,2023-09-06,Not as Described,Accepted,12469.87
RETURN2336,ORDER13289,PROD94,2024-02-06,Changed Mind,Accepted,7700.35
RETURN2337,ORDER16090,PROD28,2023-08-18,Not as Described,Rejected,0.0
RETURN2338,ORDER9795,PROD193,2024-05-31,Not as Described,Rejected,0.0
RETURN2339,ORDER11199,PROD225,2024-07-12,Wrong Item,Accepted,4353.84
RETURN2340,ORDER9470,PROD190,2024-09-10,Defective,Accepted,10980.18
RETURN2341,ORDER2264,PROD233,2023-01-01,Changed Mind,Rejected,0.0
RETURN2342,ORDER13263,PROD241,2022-12-17,Defective,Accepted,11366.46
RETURN2343,ORDER11076,PROD138,2024-04-22,Wrong Item,Rejected,0.0
RETURN2344,ORDER8065,PROD248,2023-01-27,Changed Mind,Rejected,0.0
RETURN2345,ORDER15697,PROD88,2022-12-01,Not as Described,Accepted,6229.8
RETURN2346,ORDER7744,PROD157,2024-01-01,Not as Described,Accepted,1630.77
RETURN2347,ORDER17997,PROD50,2024-06-01,Defective,Accepted,1057.35
RETURN2348,ORDER8159,PROD177,2023-02-19,Defective,Accepted,1383.27
RETURN2349,ORDER12372,PROD78,2022-05-01,Defective,Rejected,0.0
RETURN2350,ORDER19274,PROD132,2024-09-12,Wrong Item,Accepted,7701.96
RETURN2351,ORDER17546,PROD216,2024-09-09,Defective,Accepted,3739.56
RETURN2352,ORDER17033,PROD133,2023-06-07,Defective,Rejected,0.0
RETURN2353,ORDER6317,PROD11,2024-07-21,Defective,Rejected,0.0
RETURN2354,ORDER4213,PROD183,2024-04-30,Defective,Rejected,0.0
RETURN2355,ORDER2436,PROD92,2024-11-14,Defective,Rejected,0.0
RETURN2356,ORDER1249,PROD74,2023-12-17,Changed Mind,Rejected,0.0
RETURN2357,ORDER13344,PROD86,2023-11-10,Not as Described,Accepted,10956.96
RETURN2358,ORDER15017,PROD185,2024-05-26,Changed Mind,Accepted,5799.43
RETURN2359,ORDER6273,PROD62,2022-02-15,Wrong Item,Accepted,4261.2
RETURN2360,ORDER1796,PROD163,2024-11-27,Defective,Rejected,0.0
RETURN2361,ORDER17427,PROD182,2022-06-05,Changed Mind,Rejected,0.0
RETURN2362,ORDER12688,PROD196,2022-01-23,Defective,Accepted,12903.84
RETURN2363,ORDER6279,PROD67,2024-04-30,Defective,Accepted,9355.52
RETURN2364,ORDER10480,PROD95,2022-09-29,Defective,Accepted,1329.3
RETURN2365,ORDER7456,PROD33,2022-07-06,Defective,Accepted,1959.66
RETURN2366,ORDER17241,PROD229,2024-10-02,Not as Described,Rejected,0.0
RETURN2367,ORDER19681,PROD183,2024-01-21,Not as Described,Rejected,0.0
RETURN2368,ORDER11684,PROD47,2024-09-01,Not as Described,Accepted,2528.25
RETURN2369,ORDER6767,PROD46,2022-07-19,Changed Mind,Accepted,12683.28
RETURN2370,ORDER894,PROD2,2024-03-17,Wrong Item,Accepted,13759.69
RETURN2371,ORDER4865,PROD174,2022-06-19,Not as Described,Rejected,0.0
RETURN2372,ORDER4619,PROD130,2023-05-26,Not as Described,Accepted,965.07
RETURN2373,ORDER16434,PROD207,2022-02-28,Defective,Rejected,0.0
RETURN2374,ORDER2083,PROD130,2024-07-06,Changed Mind,Rejected,0.0
RETURN2375,ORDER983,PROD233,2022-10-16,Wrong Item,Rejected,0.0
RETURN2376,ORDER15959,PROD254,2022-11-29,Wrong Item,Accepted,1685.67
RETURN2377,ORDER4027,PROD46,2022-12-23,Wrong Item,Accepted,9512.46
RETURN2378,ORDER6699,PROD5,2024-09-04,Not as Described,Accepted,3568.25
RETURN2379,ORDER14166,PROD203,2022-04-01,Defective,Rejected,0.0
RETURN2380,ORDER19558,PROD217,2023-11-09,Wrong Item,Accepted,5503.6
RETURN2381,ORDER17850,PROD20,2022-10-22,Wrong Item,Rejected,0.0
RETURN2382,ORDER12884,PROD25,2023-11-29,Changed Mind,Rejected,0.0
RETURN2383,ORDER16973,PROD147,2023-01-10,Wrong Item,Rejected,0.0
RETURN2384,ORDER2767,PROD80,2024-09-24,Changed Mind,Rejected,0.0
RETURN2385,ORDER6802,PROD223,2024-09-14,Wrong Item,Rejected,0.0
RETURN2386,ORDER13124,PROD209,2024-09-03,Not as Described,Accepted,1144.1
RETURN2387,ORDER6264,PROD44,2024-05-24,Not as Described,Accepted,3457.68
RETURN2388,ORDER14812,PROD7,2023-11-24,Defective,Accepted,3232.16
RETURN2389,ORDER14491,PROD52,2024-01-05,Wrong Item,Accepted,3154.6
RETURN2390,ORDER4876,PROD72,2022-02-27,Wrong Item,Accepted,6910.2
RETURN2391,ORDER2997,PROD28,2022-12-10,Wrong Item,Rejected,0.0
RETURN2392,ORDER15562,PROD198,2022-04-10,Changed Mind,Rejected,0.0
RETURN2393,ORDER8756,PROD213,2022-11-11,Not as Described,Rejected,0.0
RETURN2394,ORDER275,PROD52,2022-12-07,Not as Described,Accepted,7886.5
RETURN2395,ORDER1217,PROD203,2024-08-26,Changed Mind,Accepted,1210.29
RETURN2396,ORDER12601,PROD98,2023-09-16,Wrong Item,Accepted,9794.6
RETURN2397,ORDER19650,PROD156,2024-02-25,Wrong Item,Rejected,0.0
RETURN2398,ORDER15315,PROD248,2024-11-22,Not as Described,Accepted,9565.2
RETURN2399,ORDER5447,PROD158,2022-06-29,Defective,Accepted,14227.0
RETURN2400,ORDER16314,PROD201,2023-12-25,Defective,Accepted,2571.9
RETURN2401,ORDER19468,PROD75,2024-02-01,Not as Described,Accepted,902.55
RETURN2402,ORDER19838,PROD151,2023-04-29,Not as Described,Rejected,0.0
RETURN2403,ORDER3388,PROD91,2024-07-13,Defective,Rejected,0.0
RETURN2404,ORDER15501,PROD38,2022-11-11,Changed Mind,Rejected,0.0
RETURN2405,ORDER19344,PROD179,2024-05-31,Defective,Accepted,1443.12
RETURN2406,ORDER10248,PROD82,2023-11-17,Not as Described,Accepted,1771.47
RETURN2407,ORDER9150,PROD188,2023-05-27,Wrong Item,Rejected,0.0
RETURN2408,ORDER18362,PROD160,2024-01-09,Wrong Item,Rejected,0.0
RETURN2409,ORDER14722,PROD34,2022-05-23,Changed Mind,Rejected,0.0
RETURN2410,ORDER3854,PROD142,2023-12-17,Defective,Rejected,0.0
RETURN2411,ORDER14956,PROD168,2024-12-14,Not as Described,Rejected,0.0
RETURN2412,ORDER7892,PROD2,2023-03-14,Changed Mind,Accepted,13759.69
RETURN2413,ORDER5129,PROD22,2022-03-21,Wrong Item,Accepted,9821.9
RETURN2414,ORDER11964,PROD170,2023-11-13,Wrong Item,Rejected,0.0
RETURN2415,ORDER16013,PROD156,2024-01-19,Wrong Item,Accepted,3693.04
RETURN2416,ORDER9305,PROD237,2023-06-29,Wrong Item,Rejected,0.0
RETURN2417,ORDER8318,PROD96,2024-09-09,Changed Mind,Accepted,6457.05
RETURN2418,ORDER19721,PROD107,2022-12-21,Wrong Item,Rejected,0.0
RETURN2419,ORDER1030,PROD249,2024-09-22,Changed Mind,Accepted,2327.08
RETURN2420,ORDER1093,PROD193,2023-08-15,Not as Described,Accepted,4840.74
RETURN2421,ORDER7827,PROD176,2023-03-25,Wrong Item,Rejected,0.0
RETURN2422,ORDER2546,PROD40,2023-07-11,Changed Mind,Rejected,0.0
RETURN2423,ORDER5196,PROD102,2024-02-04,Defective,Accepted,5086.38
RETURN2424,ORDER3051,PROD209,2022-02-07,Defective,Accepted,8008.7
RETURN2425,ORDER4960,PROD204,2023-11-15,Defective,Accepted,2718.74
RETURN2426,ORDER19437,PROD2,2023-12-03,Not as Described,Rejected,0.0
RETURN2427,ORDER1614,PROD170,2023-11-29,Defective,Rejected,0.0
RETURN2428,ORDER1975,PROD184,2024-08-20,Defective,Rejected,0.0
RETURN2429,ORDER19322,PROD249,2022-09-05,Defective,Accepted,1745.31
RETURN2430,ORDER19094,PROD252,2024-09-26,Not as Described,Accepted,5016.66
RETURN2431,ORDER1271,PROD166,2024-06-26,Defective,Accepted,2548.94
RETURN2432,ORDER10589,PROD252,2022-04-15,Wrong Item,Accepted,5016.66
RETURN2433,ORDER14736,PROD20,2024-05-01,Changed Mind,Accepted,3932.1
RETURN2434,ORDER12795,PROD183,2024-06-22,Defective,Accepted,4643.22
RETURN2435,ORDER7270,PROD129,2024-05-18,Defective,Accepted,1008.63
RETURN2436,ORDER5780,PROD169,2022-04-30,Wrong Item,Rejected,0.0
RETURN2437,ORDER16105,PROD40,2022-02-02,Not as Described,Accepted,1833.31
RETURN2438,ORDER19291,PROD238,2022-02-24,Wrong Item,Rejected,0.0
RETURN2439,ORDER1270,PROD1,2024-08-06,Wrong Item,Accepted,18780.2
RETURN2440,ORDER6258,PROD19,2023-09-23,Defective,Rejected,0.0
RETURN2441,ORDER16763,PROD119,2024-12-03,Wrong Item,Rejected,0.0
RETURN2442,ORDER2023,PROD174,2023-10-28,Not as Described,Accepted,1438.16
RETURN2443,ORDER6941,PROD132,2023-05-31,Changed Mind,Rejected,0.0
RETURN2444,ORDER18211,PROD129,2022-05-11,Defective,Rejected,0.0
RETURN2445,ORDER2319,PROD142,2024-06-22,Changed Mind,Rejected,0.0
RETURN2446,ORDER9267,PROD222,2024-07-31,Changed Mind,Rejected,0.0
RETURN2447,ORDER6223,PROD137,2022-08-31,Changed Mind,Accepted,12820.48
RETURN2448,ORDER775,PROD211,2023-02-21,Changed Mind,Rejected,0.0
RETURN2449,ORDER4370,PROD216,2022-09-15,Defective,Rejected,0.0
RETURN2450,ORDER12135,PROD8,2024-10-02,Not as Described,Accepted,2903.64
RETURN2451,ORDER15078,PROD115,2023-12-14,Wrong Item,Accepted,1017.94
RETURN2452,ORDER13594,PROD151,2024-11-17,Wrong Item,Rejected,0.0
RETURN2453,ORDER17457,PROD250,2022-08-04,Changed Mind,Accepted,3575.22
RETURN2454,ORDER4655,PROD238,2023-07-23,Defective,Rejected,0.0
RETURN2455,ORDER15858,PROD190,2022-10-06,Changed Mind,Accepted,8540.14
RETURN2456,ORDER525,PROD9,2024-02-17,Changed Mind,Rejected,0.0
RETURN2457,ORDER17513,PROD170,2022-08-13,Defective,Accepted,9582.84
RETURN2458,ORDER12153,PROD156,2023-03-28,Changed Mind,Accepted,2769.78
RETURN2459,ORDER6395,PROD183,2023-07-16,Changed Mind,Accepted,5417.09
RETURN2460,ORDER12969,PROD158,2022-05-25,Not as Described,Rejected,0.0
RETURN2461,ORDER11131,PROD177,2022-01-20,Not as Described,Rejected,0.0
RETURN2462,ORDER4641,PROD123,2022-03-15,Wrong Item,Rejected,0.0
RETURN2463,ORDER5750,PROD225,2023-03-31,Wrong Item,Accepted,2902.56
RETURN2464,ORDER11636,PROD29,2022-10-11,Defective,Rejected,0.0
RETURN2465,ORDER11176,PROD268,2023-06-03,Wrong Item,Accepted,10503.54
RETURN2466,ORDER2221,PROD77,2023-01-05,Not as Described,Rejected,0.0
RETURN2467,ORDER9407,PROD47,2022-12-22,Changed Mind,Rejected,0.0
RETURN2468,ORDER6057,PROD148,2022-02-23,Wrong Item,Accepted,9327.92
RETURN2469,ORDER18908,PROD263,2023-09-20,Not as Described,Accepted,6115.08
RETURN2470,ORDER11658,PROD237,2022-05-09,Changed Mind,Accepted,2931.81
RETURN2471,ORDER13317,PROD260,2024-02-12,Not as Described,Accepted,3113.44
RETURN2472,ORDER6510,PROD11,2022-05-04,Changed Mind,Accepted,9783.28
RETURN2473,ORDER4743,PROD200,2024-08-27,Not as Described,Accepted,2635.9
RETURN2474,ORDER16580,PROD34,2023-01-21,Defective,Rejected,0.0
RETURN2475,ORDER9884,PROD163,2022-02-08,Wrong Item,Accepted,2738.91
RETURN2476,ORDER7027,PROD113,2022-08-24,Changed Mind,Accepted,14351.13
RETURN2477,ORDER9377,PROD37,2024-07-24,Not as Described,Accepted,6122.79
RETURN2478,ORDER4840,PROD163,2023-03-28,Changed Mind,Rejected,0.0
RETURN2479,ORDER6659,PROD128,2023-03-29,Wrong Item,Accepted,12977.37
RETURN2480,ORDER14324,PROD165,2022-08-13,Wrong Item,Rejected,0.0
RETURN2481,ORDER15354,PROD254,2023-10-01,Changed Mind,Accepted,2247.56
RETURN2482,ORDER8146,PROD180,2024-06-06,Wrong Item,Accepted,5904.09
RETURN2483,ORDER10397,PROD184,2023-02-23,Wrong Item,Rejected,0.0
RETURN2484,ORDER7194,PROD16,2023-06-29,Not as Described,Accepted,7940.34
RETURN2485,ORDER12695,PROD66,2024-01-18,Not as Described,Rejected,0.0
RETURN2486,ORDER14800,PROD164,2023-10-15,Not as Described,Accepted,2499.12
RETURN2487,ORDER1300,PROD6,2024-02-01,Not as Described,Rejected,0.0
RETURN2488,ORDER14127,PROD186,2024-02-23,Wrong Item,Rejected,0.0
RETURN2489,ORDER12980,PROD85,2022-11-05,Defective,Rejected,0.0
RETURN2490,ORDER17764,PROD137,2022-12-01,Wrong Item,Accepted,11217.92
RETURN2491,ORDER1111,PROD176,2024-11-04,Not as Described,Rejected,0.0
RETURN2492,ORDER6327,PROD107,2023-01-28,Wrong Item,Rejected,0.0
RETURN2493,ORDER19070,PROD120,2022-06-07,Wrong Item,Accepted,2699.1
RETURN2494,ORDER4677,PROD21,2024-07-30,Changed Mind,Accepted,2346.52
RETURN2495,ORDER8079,PROD17,2023-01-02,Not as Described,Accepted,7244.72
RETURN2496,ORDER13380,PROD82,2022-11-26,Wrong Item,Rejected,0.0
RETURN2497,ORDER9822,PROD131,2024-02-15,Defective,Accepted,9994.77
RETURN2498,ORDER15028,PROD239,2023-03-03,Changed Mind,Accepted,466.48
RETURN2499,ORDER12989,PROD146,2024-04-09,Not as Described,Rejected,0.0
RETURN2500,ORDER17719,PROD165,2023-01-21,Defective,Accepted,3343.35
RETURN2501,ORDER4412,PROD178,2024-04-11,Defective,Rejected,0.0
RETURN2502,ORDER19121,PROD93,2022-12-08,Wrong Item,Rejected,0.0
RETURN2503,ORDER3931,PROD211,2024-12-17,Wrong Item,Rejected,0.0
RETURN2504,ORDER4751,PROD66,2023-12-05,Changed Mind,Rejected,0.0
RETURN2505,ORDER3619,PROD83,2023-08-27,Not as Described,Accepted,6303.24
RETURN2506,ORDER13531,PROD169,2024-01-17,Not as Described,Rejected,0.0
RETURN2507,ORDER19775,PROD171,2024-11-17,Defective,Accepted,16372.62
RETURN2508,ORDER9653,PROD223,2022-06-14,Defective,Rejected,0.0
RETURN2509,ORDER16679,PROD130,2022-05-14,Wrong Item,Accepted,1608.45
RETURN2510,ORDER5211,PROD158,2022-09-07,Wrong Item,Rejected,0.0
RETURN2511,ORDER12319,PROD136,2022-11-24,Wrong Item,Rejected,0.0
RETURN2512,ORDER427,PROD52,2022-06-25,Defective,Accepted,6309.2
RETURN2513,ORDER10557,PROD94,2024-11-04,Not as Described,Accepted,4620.21
RETURN2514,ORDER840,PROD61,2022-08-27,Changed Mind,Rejected,0.0
RETURN2515,ORDER14967,PROD219,2024-05-10,Defective,Accepted,7740.7
RETURN2516,ORDER11459,PROD264,2023-03-01,Not as Described,Rejected,0.0
RETURN2517,ORDER10478,PROD137,2024-10-05,Wrong Item,Rejected,0.0
RETURN2518,ORDER14293,PROD243,2024-05-25,Wrong Item,Accepted,7792.9
RETURN2519,ORDER9144,PROD255,2024-12-18,Not as Described,Rejected,0.0
RETURN2520,ORDER8854,PROD262,2023-06-23,Defective,Accepted,826.2
RETURN2521,ORDER16932,PROD66,2023-01-29,Wrong Item,Rejected,0.0
RETURN2522,ORDER16288,PROD199,2024-01-05,Defective,Accepted,2439.48
RETURN2523,ORDER13271,PROD30,2022-10-25,Wrong Item,Rejected,0.0
RETURN2524,ORDER10092,PROD33,2024-10-19,Not as Described,Rejected,0.0
RETURN2525,ORDER8339,PROD191,2024-11-30,Not as Described,Accepted,6807.78
RETURN2526,ORDER14290,PROD250,2022-08-22,Not as Described,Accepted,8938.05
RETURN2527,ORDER19629,PROD176,2023-10-29,Defective,Accepted,5031.93
RETURN2528,ORDER11700,PROD118,2022-10-23,Changed Mind,Rejected,0.0
RETURN2529,ORDER18464,PROD195,2023-07-27,Wrong Item,Rejected,0.0
RETURN2530,ORDER19982,PROD59,2022-09-19,Defective,Accepted,637.56
RETURN2531,ORDER13464,PROD61,2022-09-24,Changed Mind,Accepted,7488.04
RETURN2532,ORDER6351,PROD156,2023-10-22,Wrong Item,Rejected,0.0
RETURN2533,ORDER9580,PROD136,2023-10-29,Wrong Item,Rejected,0.0
RETURN2534,ORDER12787,PROD52,2024-08-20,Defective,Rejected,0.0
RETURN2535,ORDER507,PROD63,2024-11-23,Defective,Accepted,7052.4
RETURN2536,ORDER4018,PROD81,2023-02-05,Not as Described,Rejected,0.0
RETURN2537,ORDER5602,PROD192,2024-03-15,Not as Described,Rejected,0.0
RETURN2538,ORDER10135,PROD199,2023-01-11,Changed Mind,Rejected,0.0
RETURN2539,ORDER289,PROD204,2024-02-05,Changed Mind,Accepted,10874.96
RETURN2540,ORDER1951,PROD102,2024-07-14,Wrong Item,Rejected,0.0
RETURN2541,ORDER12084,PROD64,2023-04-23,Defective,Accepted,998.15
